Date,CL,NG,HO,
20210208,1,0,0,571435.0
20210209,1,0,1,571448.0
20210210,1,0,1,571949.0
20210211,1,0,1,570820.0
20210212,1,0,1,573176.0
20210216,1,0,1,575562.0
20210217,1,0,1,577630.0
20210218,1,0,1,576946.0
20210219,1,0,1,575109.0
20210222,1,0,1,579048.0
20210223,1,0,1,579413.0
20210224,1,0,1,582605.0
20210225,1,0,1,582827.0
20210226,1,0,1,578495.0
20210301,0,0,0,577542.0
20210302,0,0,0,577542.0
20210303,0,0,0,577542.0
20210304,1,0,0,577570.0
20210305,1,0,1,580315.0
20210308,1,0,1,577784.0
20210309,1,0,1,576694.0
20210310,1,0,1,577544.0
20210311,1,0,1,580892.0
20210312,1,0,1,580822.0
20210315,1,0,1,579821.0
20210316,1,0,1,578551.0
20210317,1,0,1,577233.0
20210318,0,0,0,569665.0
20210319,0,0,0,569665.0
20210322,0,0,0,569665.0
20210323,0,0,0,569665.0
20210324,0,0,0,569665.0
20210325,0,0,0,569665.0
20210326,0,0,0,569665.0
20210329,0,0,0,569665.0
20210330,0,0,0,569665.0
20210331,0,0,0,569665.0
20210401,0,0,0,569665.0
20210405,0,0,0,569665.0
20210406,0,0,0,569665.0
20210407,0,0,0,569665.0
20210408,0,0,0,569665.0
20210409,0,0,0,569665.0
20210412,0,0,0,569665.0
20210413,0,0,0,569665.0
20210414,0,0,0,569665.0
20210415,0,0,0,569665.0
20210416,0,0,0,569665.0
20210419,0,0,0,569665.0
20210420,0,0,0,569665.0
20210421,0,0,0,569665.0
20210422,0,0,0,569665.0
20210423,0,0,0,569665.0
20210426,0,0,0,569665.0
20210427,0,0,0,569665.0
20210428,0,0,0,569665.0
20210429,0,0,0,569665.0
20210430,0,0,0,569665.0
20210503,0,0,0,569665.0
20210504,0,0,0,569665.0
20210505,0,0,0,569665.0
20210506,0,0,0,569665.0
20210507,0,0,0,569665.0
20210510,0,0,1,567843.0
20210511,0,0,1,568897.0
20210512,0,0,1,570064.0
20210513,0,0,1,567183.0
20210514,0,0,1,568666.0
20210517,0,1,1,569335.0
20210518,0,1,1,568197.0
20210519,0,1,1,565647.0
20210520,0,1,1,563463.0
20210521,0,1,1,564273.0
20210524,0,0,1,565912.0
20210525,0,0,1,565635.0
20210526,0,0,1,566055.0
20210527,0,0,1,566530.0
20210528,0,0,1,565820.0
20210601,1,0,1,567148.0
20210602,1,0,1,569753.0
20210603,1,0,1,569506.0
20210604,1,0,1,571081.0
20210607,1,0,1,570510.0
20210608,1,0,1,572145.0
20210609,1,0,1,571824.0
20210610,1,0,1,572738.0
20210611,1,1,1,572968.0
20210614,1,1,1,573115.0
20210615,1,1,1,573265.0
20210616,1,1,0,572742.0
20210617,1,1,0,571652.0
20210618,1,1,0,571782.0
20210621,1,1,0,573372.0
20210622,1,1,0,573772.0
20210623,1,1,1,573746.0
20210624,1,1,1,574938.0
20210625,1,1,1,575972.0
20210628,0,1,1,573968.0
20210629,1,1,1,574169.0
20210630,1,1,1,575019.0
20210701,1,1,1,578060.0
20210702,1,1,1,579342.0
20210706,1,1,1,573806.0
20210707,1,0,0,570750.0
20210708,1,1,0,572580.0
20210709,1,1,0,574060.0
20210712,1,1,0,574350.0
20210713,1,1,0,574970.0
20210714,1,1,0,572490.0
20210715,0,1,0,571060.0
20210716,0,1,0,571660.0
20210719,0,1,0,572710.0
20210720,0,1,0,573680.0
20210721,0,1,0,574510.0
20210722,0,1,0,574950.0
20210723,0,1,0,575520.0
20210726,0,1,0,575920.0
20210727,0,1,0,574520.0
20210728,0,1,0,574770.0
20210729,0,1,0,575690.0
20210730,0,0,0,574076.0
20210802,0,1,0,573261.0
20210803,0,1,0,574181.0
20210804,0,1,0,575491.0
20210805,0,1,0,575311.0
20210806,0,1,0,575311.0
20210809,0,1,0,574511.0
20210810,0,1,0,574801.0
20210811,0,1,0,574501.0
20210812,0,1,0,573241.0
20210813,0,1,0,572521.0
20210816,0,0,0,572318.0
20210817,0,0,0,572318.0
20210818,0,0,0,572318.0
20210819,0,0,1,571562.0
20210820,0,0,1,574116.0
20210823,0,0,1,570046.0
20210824,0,0,1,567454.0
20210825,0,0,0,566215.0
20210826,0,0,0,566215.0
20210827,0,1,0,566547.0
20210830,0,1,0,565717.0
20210831,0,1,0,566437.0
20210901,0,1,0,568817.0
20210902,0,1,0,569077.0
20210903,0,1,0,569787.0
20210907,0,1,0,568347.0
20210908,0,1,0,571807.0
20210909,0,1,0,572977.0
20210910,0,1,0,572047.0
20210913,0,1,0,574977.0
20210914,0,1,0,575267.0
20210915,0,1,1,576919.0
20210916,0,1,1,575908.0
20210917,0,0,1,572940.0
20210920,0,1,1,569940.0
20210921,0,1,1,568761.0
20210922,0,1,1,570349.0
20210923,0,1,1,573634.0
20210924,0,1,1,575960.0
20210927,1,1,1,582683.0
20210928,1,1,1,583715.0
20210929,1,1,1,580010.0
20210930,1,1,1,585530.0
20211001,1,1,1,585756.0
20211004,1,1,1,591230.0
20211005,1,1,1,600394.0
20211006,1,1,1,590357.0
20211007,1,1,1,591986.0
20211008,1,1,1,592508.0
20211011,1,0,1,594931.0
20211012,1,0,1,594841.0
20211013,1,0,1,595107.0
20211014,1,1,1,595064.0
20211015,1,1,1,593780.0
20211018,1,1,1,588501.0
20211019,1,1,0,589267.0
20211020,1,1,1,592180.0
20211021,1,1,1,588896.0
20211022,1,1,1,591378.0
20211025,1,1,1,598411.0
20211026,1,1,1,599300.0
20211027,0,1,1,596826.0
20211028,0,1,1,591767.0
20211029,1,1,1,587841.0
20211101,1,0,1,587826.0
20211102,1,0,1,587900.0
20211103,1,0,0,582057.0
20211104,1,0,0,580007.0
20211105,1,0,0,582467.0
20211108,1,0,0,583127.0
20211109,1,0,0,585347.0
20211110,1,0,0,582537.0
20211111,1,0,0,582787.0
20211112,1,0,0,581987.0
20211115,0,0,0,580799.0
20211116,0,0,0,580799.0
20211117,0,0,0,580799.0
20211118,0,0,0,580799.0
20211119,0,0,0,580799.0
20211122,0,0,0,580799.0
20211123,0,0,0,580799.0
20211124,0,0,0,580799.0
20211126,0,0,0,580799.0
20211129,0,0,0,580799.0
20211130,0,0,0,580799.0
20211201,0,0,0,580799.0
20211202,0,0,0,580799.0
20211203,0,0,0,580799.0
20211206,0,1,0,582489.0
20211207,0,1,0,581979.0
20211208,0,1,0,580909.0
20211209,0,1,0,580919.0
20211210,0,1,0,579809.0
20211213,0,1,0,581119.0
20211214,0,1,0,581589.0
20211215,0,1,0,581039.0
20211216,0,1,0,581399.0
20211217,0,1,0,582159.0
20211220,0,1,0,580719.0
20211221,0,1,0,580369.0
20211222,0,1,0,579299.0
20211223,0,1,0,581749.0
20211227,0,1,0,578629.0
20211228,0,1,0,579199.0
20211229,0,1,0,579549.0
20211230,0,1,0,582439.0
20211231,0,1,0,580749.0
20220103,0,1,0,579899.0
20220104,0,1,0,580879.0
20220105,0,1,0,579229.0
20220106,0,1,0,579929.0
20220107,0,0,0,578689.0
20220110,0,0,0,578689.0
20220111,0,0,0,578689.0
20220112,0,0,0,578689.0
20220113,0,0,0,578689.0
20220114,0,0,1,578223.0
20220118,1,0,1,579237.0
20220119,1,0,1,580976.0
20220120,1,0,1,579865.0
20220121,1,0,1,580269.0
20220124,1,0,1,575760.0
20220125,1,0,1,579801.0
20220126,1,0,1,584697.0
20220127,1,0,1,585032.0
20220128,1,0,1,585028.0
20220131,1,0,1,586497.0
20220201,1,0,1,587618.0
20220202,1,0,1,588841.0
20220203,1,0,1,593816.0
20220204,1,0,1,597351.0
20220207,1,0,1,595534.0
20220208,1,0,1,590936.0
20220209,0,0,1,591393.0
20220210,0,0,1,591490.0
20220211,1,0,1,595846.0
20220214,1,0,1,600344.0
20220215,1,0,0,591609.0
20220216,1,0,0,593199.0
20220217,1,0,0,591409.0
20220218,1,0,0,591579.0
20220222,1,0,0,593279.0
20220223,1,0,0,593469.0
20220224,1,0,1,591137.0
20220225,1,0,1,587864.0
20220228,1,0,1,597265.0
20220301,1,0,1,614186.0
20220302,1,0,1,635807.0
20220303,1,0,1,633243.0
20220304,1,0,1,652715.0
20220307,1,0,1,662533.0
20220308,1,0,1,688497.0
20220309,0,0,1,630915.0
20220310,1,0,1,619465.0
20220311,1,0,0,622192.0
20220314,1,0,0,615872.0
20220315,1,0,0,609302.0
20220316,1,0,0,607902.0
20220317,1,0,0,615842.0
20220318,1,0,1,617026.0
20220321,1,0,1,632424.0
20220322,1,0,1,634383.0
20220323,1,1,1,650592.0
20220324,1,1,1,651313.0
20220325,1,1,1,652893.0
20220328,1,1,1,630313.0
20220329,1,1,1,623825.0
20220330,1,1,1,633002.0
20220331,1,1,1,621796.0
