Date,EC,
20150720,1,572844.0
20150721,1,571431.0
20150722,1,571906.0
20150723,1,570731.0
20150724,1,570944.0
20150727,1,569494.0
20150728,1,570194.0
20150729,1,570619.0
20150730,1,571756.0
20150731,1,571169.0
20150803,1,571381.0
20150804,1,572094.0
20150805,1,572044.0
20150806,1,571731.0
20150807,1,571106.0
20150810,1,570506.0
20150811,1,570369.0
20150812,1,568631.0
20150813,1,568981.0
20150814,1,569256.0
20150817,1,569744.0
20150818,1,570519.0
20150819,1,569131.0
20150820,1,568281.0
20150821,1,566331.0
20150824,1,563269.0
20150825,0,563444.0
20150826,0,563444.0
20150827,0,563444.0
20150828,0,563444.0
20150831,0,563444.0
20150901,0,563444.0
20150902,0,563444.0
20150903,0,563444.0
20150904,0,563444.0
20150908,0,563444.0
20150909,0,563444.0
20150910,0,563444.0
20150911,0,563444.0
20150914,0,563444.0
20150915,0,563444.0
20150916,0,563444.0
20150917,0,563444.0
20150918,0,563444.0
20150921,0,563444.0
20150922,0,563444.0
20150923,0,563444.0
20150924,0,563444.0
20150925,0,563444.0
20150928,0,563444.0
20150929,0,563444.0
20150930,0,563444.0
20151001,0,563444.0
20151002,0,563444.0
20151005,0,563444.0
20151006,0,563444.0
20151007,0,563444.0
20151008,0,563444.0
20151009,0,563444.0
20151012,0,563444.0
20151013,0,563444.0
20151014,0,563444.0
20151015,0,563444.0
20151016,0,563444.0
20151019,0,563444.0
20151020,0,563444.0
20151021,0,563444.0
20151022,0,563444.0
20151023,0,563444.0
20151026,0,563444.0
20151027,0,563444.0
20151028,0,563444.0
20151029,0,563444.0
20151030,0,563444.0
20151102,0,563444.0
20151103,0,563444.0
20151104,0,563444.0
20151105,0,563444.0
20151106,0,563444.0
20151109,0,563444.0
20151110,0,563444.0
20151111,0,563444.0
20151112,0,563444.0
20151113,0,563444.0
20151116,0,563444.0
20151117,0,563444.0
20151118,0,563444.0
20151119,0,563444.0
20151120,0,563444.0
20151123,0,563444.0
20151124,0,563444.0
20151125,0,563444.0
20151127,0,563444.0
20151130,0,563444.0
20151201,0,563444.0
20151202,0,563444.0
20151203,0,563444.0
20151204,0,563444.0
20151207,0,563444.0
20151208,0,563444.0
20151209,0,563444.0
20151210,0,563444.0
20151211,0,563444.0
20151214,0,563444.0
20151215,0,563444.0
20151216,0,563444.0
20151217,0,563444.0
20151218,0,563444.0
20151221,0,563444.0
20151222,0,563444.0
20151223,0,563444.0
20151224,0,563444.0
20151228,0,563444.0
20151229,0,563444.0
20151230,0,563444.0
20151231,0,563444.0
20160104,0,563444.0
20160105,0,563444.0
20160106,0,563444.0
20160107,0,563444.0
20160108,0,563444.0
20160111,0,563444.0
20160112,0,563444.0
20160113,0,563444.0
20160114,0,563444.0
20160115,0,563444.0
20160119,0,563444.0
20160120,0,563444.0
20160121,0,563444.0
20160122,0,563444.0
20160125,0,563444.0
20160126,0,563444.0
20160127,0,563444.0
20160128,0,563444.0
20160129,0,563444.0
20160201,0,563444.0
20160202,0,563444.0
20160203,0,563444.0
20160204,0,563444.0
20160205,0,563444.0
20160208,0,563444.0
20160209,0,563444.0
20160210,0,563444.0
20160211,0,563444.0
20160212,0,563444.0
20160216,0,563444.0
20160217,0,563444.0
20160218,0,563444.0
20160219,0,563444.0
20160222,0,563444.0
20160223,0,563444.0
20160224,0,563444.0
20160225,0,563444.0
20160226,0,563444.0
20160229,0,563444.0
20160301,0,563444.0
20160302,0,563444.0
20160303,0,563444.0
20160304,0,563444.0
20160307,0,563444.0
20160308,0,563444.0
20160309,0,563444.0
20160310,0,563444.0
20160311,0,563444.0
20160314,0,563444.0
20160315,0,563444.0
20160316,0,563444.0
20160317,0,563444.0
20160318,0,563444.0
20160321,0,563444.0
20160322,0,563444.0
20160323,0,563444.0
20160324,0,563444.0
20160328,0,563444.0
20160329,0,563444.0
20160330,0,563444.0
20160331,0,563444.0
20160401,0,563444.0
20160404,0,563444.0
20160405,0,563444.0
20160406,0,563444.0
20160407,0,563444.0
20160408,0,563444.0
20160411,0,563444.0
20160412,0,563444.0
20160413,0,563444.0
20160414,0,563444.0
20160415,0,563444.0
20160418,0,563444.0
20160419,0,563444.0
20160420,0,563444.0
20160421,0,563444.0
20160422,0,563444.0
20160425,0,563444.0
20160426,0,563444.0
20160427,0,563444.0
20160428,0,563444.0
20160429,0,563444.0
20160502,0,563444.0
20160503,0,563444.0
20160504,0,563444.0
20160505,0,563444.0
20160506,0,563444.0
20160509,0,563444.0
20160510,0,563444.0
20160511,0,563444.0
20160512,0,563444.0
20160513,0,563444.0
20160516,0,563444.0
20160517,0,563444.0
20160518,0,563444.0
20160519,0,563444.0
20160520,0,563444.0
20160523,0,563444.0
20160524,0,563444.0
20160525,0,563444.0
20160526,0,563444.0
20160527,0,563444.0
20160531,0,563444.0
20160601,0,563444.0
20160602,0,563444.0
20160603,0,563444.0
20160606,0,563444.0
20160607,0,563444.0
20160608,0,563444.0
20160609,0,563444.0
20160610,0,563444.0
20160613,0,563444.0
20160614,0,563444.0
20160615,0,563444.0
20160616,0,563444.0
20160617,0,563444.0
20160620,0,563444.0
20160621,0,563444.0
20160622,0,563444.0
20160623,0,563444.0
20160624,0,563444.0
20160627,0,563444.0
20160628,0,563444.0
20160629,0,563444.0
20160630,0,563444.0
20160701,0,563444.0
20160705,0,563444.0
20160706,0,563444.0
20160707,0,563444.0
20160708,0,563444.0
20160711,0,563444.0
20160712,0,563444.0
20160713,0,563444.0
20160714,0,563444.0
20160715,0,563444.0
20160718,0,563444.0
20160719,0,563444.0
20160720,0,563444.0
20160721,0,563444.0
20160722,0,563444.0
20160725,0,563444.0
20160726,0,563444.0
20160727,0,563444.0
20160728,0,563444.0
20160729,0,563444.0
20160801,0,563444.0
20160802,0,563444.0
20160803,0,563444.0
20160804,0,563444.0
20160805,0,563444.0
20160808,0,563444.0
20160809,0,563444.0
20160810,0,563444.0
20160811,0,563444.0
20160812,0,563444.0
20160815,0,563444.0
20160816,0,563444.0
20160817,0,563444.0
20160818,0,563444.0
20160819,0,563444.0
20160822,0,563444.0
20160823,0,563444.0
20160824,0,563444.0
20160825,0,563444.0
20160826,0,563444.0
20160829,0,563444.0
20160830,0,563444.0
20160831,0,563444.0
20160901,0,563444.0
20160902,0,563444.0
20160906,0,563444.0
20160907,0,563444.0
20160908,0,563444.0
20160909,0,563444.0
20160912,0,563444.0
20160913,0,563444.0
20160914,0,563444.0
20160915,0,563444.0
20160916,0,563444.0
20160919,0,563444.0
20160920,0,563444.0
20160921,0,563444.0
20160922,0,563444.0
20160923,0,563444.0
20160926,0,563444.0
20160927,0,563444.0
20160928,0,563444.0
20160929,0,563444.0
20160930,0,563444.0
20161003,0,563444.0
20161004,0,563444.0
20161005,0,563444.0
20161006,0,563444.0
20161007,0,563444.0
20161010,0,563444.0
20161011,0,563444.0
20161012,0,563444.0
20161013,0,563444.0
20161014,0,563444.0
20161017,0,563444.0
20161018,0,563444.0
20161019,0,563444.0
20161020,0,563444.0
20161021,0,563444.0
20161024,0,563444.0
20161025,0,563444.0
20161026,0,563444.0
20161027,0,563444.0
20161028,0,563444.0
20161031,0,563444.0
20161101,0,563444.0
20161102,0,563444.0
20161103,0,563444.0
20161104,0,563444.0
20161107,0,563444.0
20161108,0,563444.0
20161109,0,563444.0
20161110,0,563444.0
20161111,0,563444.0
20161114,0,563444.0
20161115,0,563444.0
20161116,0,563444.0
20161117,0,563444.0
20161118,0,563444.0
20161121,0,563444.0
20161122,0,563444.0
20161123,0,563444.0
20161125,0,563444.0
20161128,0,563444.0
20161129,0,563444.0
20161130,0,563444.0
20161201,0,563444.0
20161202,0,563444.0
20161205,0,563444.0
20161206,0,563444.0
20161207,0,563444.0
20161208,0,563444.0
20161209,0,563444.0
20161212,0,563444.0
20161213,0,563444.0
20161214,0,563444.0
20161215,0,563444.0
20161216,0,563444.0
20161219,0,563444.0
20161220,0,563444.0
20161221,0,563444.0
20161222,0,563444.0
20161223,0,563444.0
20161227,0,563444.0
20161228,0,563444.0
20161229,0,563444.0
20161230,0,563444.0
20170103,0,563444.0
20170104,0,563444.0
20170105,0,563444.0
20170106,0,563444.0
20170109,0,563444.0
20170110,0,563444.0
20170111,0,563444.0
20170112,0,563444.0
20170113,0,563444.0
20170117,0,563444.0
20170118,0,563444.0
20170119,0,563444.0
20170120,0,563444.0
20170123,0,563444.0
20170124,0,563444.0
20170125,0,563444.0
20170126,0,563444.0
20170127,0,563444.0
20170130,0,563444.0
20170131,0,563444.0
20170201,0,563444.0
20170202,0,563444.0
20170203,0,563444.0
20170206,0,563444.0
20170207,0,563444.0
20170208,0,563444.0
20170209,0,563444.0
20170210,0,563444.0
20170213,0,563444.0
20170214,0,563444.0
20170215,0,563444.0
20170216,0,563444.0
20170217,0,563444.0
20170221,0,563444.0
20170222,0,563444.0
20170223,0,563444.0
20170224,0,563444.0
20170227,0,563444.0
20170228,0,563444.0
20170301,0,563444.0
20170302,0,563444.0
20170303,0,563444.0
20170306,0,563444.0
20170307,0,563444.0
20170308,0,563444.0
20170309,0,563444.0
20170310,0,563444.0
20170313,0,563444.0
20170314,0,563444.0
20170315,0,563444.0
20170316,0,563444.0
20170317,0,563444.0
20170320,0,563444.0
20170321,0,563444.0
20170322,0,563444.0
20170323,0,563444.0
20170324,0,563444.0
20170327,0,563444.0
20170328,0,563444.0
20170329,0,563444.0
20170330,0,563444.0
20170331,0,563444.0
20170403,0,563444.0
20170404,0,563444.0
20170405,0,563444.0
20170406,0,563444.0
20170407,0,563444.0
20170410,0,563444.0
20170411,0,563444.0
20170412,0,563444.0
20170413,0,563444.0
20170417,0,563444.0
20170418,0,563444.0
20170419,0,563444.0
20170420,0,563444.0
20170421,0,563444.0
20170424,0,563444.0
20170425,0,563444.0
20170426,0,563444.0
20170427,0,563444.0
20170428,0,563444.0
20170501,0,563444.0
20170502,0,563444.0
20170503,0,563444.0
20170504,0,563444.0
20170505,0,563444.0
20170508,0,563444.0
20170509,0,563444.0
20170510,0,563444.0
20170511,0,563444.0
20170512,0,563444.0
20170515,0,563444.0
20170516,0,563444.0
20170517,0,563444.0
20170518,0,563444.0
20170519,0,563444.0
20170522,0,563444.0
20170523,0,563444.0
20170524,0,563444.0
20170525,0,563444.0
20170526,0,563444.0
20170530,0,563444.0
20170531,0,563444.0
20170601,0,563444.0
20170602,0,563444.0
20170605,0,563444.0
20170606,0,563444.0
20170607,0,563444.0
20170608,0,563444.0
20170609,0,563444.0
20170612,0,563444.0
20170613,0,563444.0
20170614,0,563444.0
20170615,0,563444.0
20170616,0,563444.0
20170619,0,563444.0
20170620,0,563444.0
20170621,0,563444.0
20170622,0,563444.0
20170623,0,563444.0
20170626,0,563444.0
20170627,0,563444.0
20170628,0,563444.0
20170629,0,563444.0
20170630,0,563444.0
20170703,0,563444.0
20170705,0,563444.0
20170706,0,563444.0
20170707,0,563444.0
20170710,0,563444.0
20170711,0,563444.0
20170712,0,563444.0
20170713,0,563444.0
20170714,0,563444.0
20170717,0,563444.0
20170718,0,563444.0
20170719,0,563444.0
20170720,0,563444.0
20170721,1,564012.0
20170724,1,563562.0
20170725,1,563644.0
20170726,1,564300.0
20170727,1,564031.0
20170728,1,564994.0
20170731,1,565856.0
20170801,1,565494.0
20170802,1,566219.0
20170803,1,566275.0
20170804,1,564981.0
20170807,1,565350.0
20170808,1,564819.0
20170809,1,564812.0
20170810,1,565000.0
20170811,1,565669.0
20170814,1,565162.0
20170815,1,564531.0
20170816,1,564956.0
20170817,1,564588.0
20170818,1,564806.0
20170821,1,565444.0
20170822,1,564700.0
20170823,1,565544.0
20170824,1,565325.0
20170825,1,566250.0
20170828,1,567512.0
20170829,1,567638.0
20170830,1,566381.0
20170831,1,566500.0
20170901,1,566044.0
20170905,1,566681.0
20170906,1,566581.0
20170907,1,567731.0
20170908,1,568006.0
20170911,1,567188.0
20170912,1,567269.0
20170913,1,566056.0
20170914,1,566531.0
20170915,1,566856.0
20170918,1,567719.0
20170919,1,568288.0
20170920,1,566931.0
20170921,1,567425.0
20170922,1,567569.0
20170925,1,566350.0
20170926,1,565762.0
20170927,1,565238.0
20170928,1,565612.0
20170929,1,565906.0
20171002,1,565000.0
20171003,1,565056.0
20171004,1,565231.0
20171005,1,564469.0
20171006,1,564819.0
20171009,1,565012.0
20171010,1,565694.0
20171011,1,566312.0
20171012,1,566038.0
20171013,1,565825.0
20171016,1,565488.0
20171017,1,565212.0
20171018,1,565612.0
20171019,1,565919.0
20171020,1,565281.0
20171023,1,564756.0
20171024,1,565356.0
20171025,1,565594.0
20171026,1,563731.0
20171027,1,562962.0
20171030,1,563462.0
20171031,1,563612.0
20171101,1,563188.0
20171102,1,563700.0
20171103,1,563025.0
20171106,1,563006.0
20171107,1,562750.0
20171108,1,562844.0
20171109,1,563475.0
20171110,1,563688.0
20171113,1,563712.0
20171114,1,565288.0
20171115,1,565262.0
20171116,1,564900.0
20171117,1,565288.0
20171120,1,564469.0
20171121,1,564588.0
20171122,1,565600.0
20171124,1,566875.0
20171127,1,566519.0
20171128,1,565719.0
20171129,1,566031.0
20171130,1,566450.0
20171201,1,566388.0
20171204,1,565925.0
20171205,1,565388.0
20171206,1,565081.0
20171207,1,564838.0
20171208,1,564750.0
20171211,1,564981.0
20171212,1,564369.0
20171213,1,565400.0
20171214,1,565019.0
20171215,1,564575.0
20171218,1,565944.0
20171219,1,566625.0
20171220,1,567019.0
20171221,1,566950.0
20171222,1,566700.0
20171226,1,566862.0
20171227,1,567219.0
20171228,1,567694.0
20171229,1,568544.0
20180102,1,568925.0
20180103,1,568456.0
20180104,1,569125.0
20180105,1,568831.0
20180108,1,567756.0
20180109,1,567344.0
20180110,1,567675.0
20180111,1,568656.0
20180112,1,570456.0
20180116,1,571556.0
20180117,1,571144.0
20180118,1,571175.0
20180119,1,571038.0
20180122,1,571344.0
20180123,1,571794.0
20180124,1,573156.0
20180125,1,572950.0
20180126,1,573350.0
20180129,1,572931.0
20180130,1,573112.0
20180131,1,573194.0
20180201,1,574319.0
20180202,1,573669.0
20180205,1,572994.0
20180206,1,572900.0
20180207,1,571419.0
20180208,1,571238.0
20180209,1,570844.0
20180212,1,571456.0
20180213,1,572356.0
20180214,1,573381.0
20180215,1,574225.0
20180216,1,573094.0
20180220,1,572056.0
20180221,1,571619.0
20180222,1,571962.0
20180223,1,571519.0
20180226,1,571694.0
20180227,1,570762.0
20180228,1,570312.0
20180301,1,570919.0
20180302,1,571862.0
20180305,1,571794.0
20180306,1,572775.0
20180307,1,572769.0
20180308,1,571500.0
20180309,1,571606.0
20180312,1,571869.0
20180313,1,572625.0
20180314,1,572331.0
20180315,1,571412.0
20180316,1,571169.0
20180319,1,573144.0
20180320,1,571794.0
20180321,1,572738.0
20180322,1,572431.0
20180323,1,573181.0
20180326,1,574275.0
20180327,1,573569.0
20180328,1,572362.0
20180329,1,572081.0
20180402,1,572200.0
20180403,1,571788.0
20180404,1,571956.0
20180405,1,571356.0
20180406,1,571956.0
20180409,1,572388.0
20180410,1,572862.0
20180411,1,572881.0
20180412,1,572438.0
20180413,1,572462.0
20180416,1,573069.0
20180417,1,572875.0
20180418,1,572981.0
20180419,1,572456.0
20180420,1,571756.0
20180423,1,570769.0
20180424,1,571162.0
20180425,1,570400.0
20180426,1,569475.0
20180427,1,569650.0
20180430,1,569138.0
20180501,1,568050.0
20180502,1,567912.0
20180503,1,567962.0
20180504,1,567581.0
20180507,1,567081.0
20180508,1,566225.0
20180509,1,566275.0
20180510,1,567056.0
20180511,1,567256.0
20180514,1,567244.0
20180515,1,566044.0
20180516,1,565450.0
20180517,1,565381.0
20180518,1,565062.0
20180521,1,565038.0
20180522,1,565100.0
20180523,1,564088.0
20180524,1,564419.0
20180525,1,563594.0
20180529,1,561950.0
20180530,1,563450.0
20180531,1,563856.0
20180601,1,563538.0
20180604,1,563962.0
20180605,1,564150.0
20180606,1,564819.0
20180607,1,565281.0
20180608,1,564806.0
20180611,1,565012.0
20180612,1,564531.0
20180613,1,564819.0
20180614,1,562519.0
20180615,1,562694.0
20180618,1,563794.0
20180619,1,563262.0
20180620,1,563388.0
20180621,1,563825.0
20180622,1,564319.0
20180625,1,564825.0
20180626,1,564138.0
20180627,1,562950.0
20180628,1,562894.0
20180629,1,564306.0
20180702,1,563531.0
20180703,1,564031.0
20180705,1,564362.0
20180706,1,565162.0
20180709,1,565212.0
20180710,1,565150.0
20180711,1,564225.0
20180712,1,564169.0
20180713,1,564238.0
20180716,1,564688.0
20180717,1,564050.0
20180718,1,563844.0
20180719,1,563769.0
20180720,1,564769.0
20180723,1,564312.0
20180724,1,564225.0
20180725,1,564431.0
20180726,1,563706.0
20180727,1,563838.0
20180730,1,564488.0
20180731,1,564319.0
20180801,1,563881.0
20180802,1,562888.0
20180803,1,562769.0
20180806,1,562488.0
20180807,1,562950.0
20180808,1,563250.0
20180809,1,562256.0
20180810,0,560569.0
20180813,0,560569.0
20180814,0,560569.0
20180815,0,560569.0
20180816,0,560569.0
20180817,0,560569.0
20180820,0,560569.0
20180821,0,560569.0
20180822,0,560569.0
20180823,0,560569.0
20180824,0,560569.0
20180827,0,560569.0
20180828,0,560569.0
20180829,0,560569.0
20180830,0,560569.0
20180831,0,560569.0
20180904,0,560569.0
20180905,0,560569.0
20180906,0,560569.0
20180907,0,560569.0
20180910,0,560569.0
20180911,0,560569.0
20180912,0,560569.0
20180913,0,560569.0
20180914,0,560569.0
20180917,0,560569.0
20180918,0,560569.0
20180919,0,560569.0
20180920,0,560569.0
20180921,0,560569.0
20180924,0,560569.0
20180925,0,560569.0
20180926,0,560569.0
20180927,0,560569.0
20180928,0,560569.0
20181001,0,560569.0
20181002,0,560569.0
20181003,0,560569.0
20181004,0,560569.0
20181005,0,560569.0
20181008,0,560569.0
20181009,0,560569.0
20181010,0,560569.0
20181011,0,560569.0
20181012,0,560569.0
20181015,0,560569.0
20181016,0,560569.0
20181017,0,560569.0
20181018,0,560569.0
20181019,0,560569.0
20181022,0,560569.0
20181023,0,560569.0
20181024,0,560569.0
20181025,0,560569.0
20181026,0,560569.0
20181029,0,560569.0
20181030,0,560569.0
20181031,0,560569.0
20181101,0,560569.0
20181102,0,560569.0
20181105,0,560569.0
20181106,0,560569.0
20181107,0,560569.0
20181108,0,560569.0
20181109,0,560569.0
20181112,0,560569.0
20181113,0,560569.0
20181114,0,560569.0
20181115,0,560569.0
20181116,0,560569.0
20181119,0,560569.0
20181120,0,560569.0
20181121,0,560569.0
20181123,0,560569.0
20181126,0,560569.0
20181127,0,560569.0
20181128,0,560569.0
20181129,0,560569.0
20181130,0,560569.0
20181203,0,560569.0
20181204,0,560569.0
20181205,0,560569.0
20181206,0,560569.0
20181207,0,560569.0
20181210,0,560569.0
20181211,0,560569.0
20181212,0,560569.0
20181213,0,560569.0
20181214,0,560569.0
20181217,0,560569.0
20181218,0,560569.0
20181219,0,560569.0
20181220,0,560569.0
20181221,0,560569.0
20181224,0,560569.0
20181226,0,560569.0
20181227,0,560569.0
20181228,0,560569.0
20181231,0,560569.0
20190102,0,560569.0
20190103,0,560569.0
20190104,0,560569.0
20190107,0,560569.0
20190108,0,560569.0
20190109,0,560569.0
20190110,0,560569.0
20190111,0,560569.0
20190114,0,560569.0
20190115,0,560569.0
20190116,0,560569.0
20190117,0,560569.0
20190118,0,560569.0
20190122,0,560569.0
20190123,0,560569.0
20190124,0,560569.0
20190125,0,560569.0
20190128,0,560569.0
20190129,0,560569.0
20190130,0,560569.0
20190131,0,560569.0
20190201,0,560569.0
20190204,0,560569.0
20190205,0,560569.0
20190206,0,560569.0
20190207,0,560569.0
20190208,0,560569.0
20190211,0,560569.0
20190212,0,560569.0
20190213,0,560569.0
20190214,0,560569.0
20190215,0,560569.0
20190219,0,560569.0
20190220,0,560569.0
20190221,0,560569.0
20190222,0,560569.0
20190225,0,560569.0
20190226,0,560569.0
20190227,0,560569.0
20190228,0,560569.0
20190301,0,560569.0
20190304,0,560569.0
20190305,0,560569.0
20190306,0,560569.0
20190307,0,560569.0
20190308,0,560569.0
20190311,0,560569.0
20190312,0,560569.0
20190313,0,560569.0
20190314,0,560569.0
20190315,0,560569.0
20190318,0,560569.0
20190319,0,560569.0
20190320,0,560569.0
20190321,0,560569.0
20190322,0,560569.0
20190325,0,560569.0
20190326,0,560569.0
20190327,0,560569.0
20190328,0,560569.0
20190329,0,560569.0
20190401,0,560569.0
20190402,0,560569.0
20190403,0,560569.0
20190404,0,560569.0
20190405,0,560569.0
20190408,0,560569.0
20190409,0,560569.0
20190410,0,560569.0
20190411,0,560569.0
20190412,0,560569.0
20190415,0,560569.0
20190416,0,560569.0
20190417,0,560569.0
20190418,0,560569.0
20190422,0,560569.0
20190423,0,560569.0
20190424,0,560569.0
20190425,0,560569.0
20190426,0,560569.0
20190429,0,560569.0
20190430,0,560569.0
20190501,0,560569.0
20190502,0,560569.0
20190503,0,560569.0
20190506,0,560569.0
20190507,0,560569.0
20190508,0,560569.0
20190509,0,560569.0
20190510,0,560569.0
20190513,0,560569.0
20190514,0,560569.0
20190515,0,560569.0
20190516,0,560569.0
20190517,0,560569.0
20190520,0,560569.0
20190521,0,560569.0
20190522,0,560569.0
20190523,0,560569.0
20190524,0,560569.0
20190528,0,560569.0
20190529,0,560569.0
20190530,0,560569.0
20190531,0,560569.0
20190603,0,560569.0
20190604,0,560569.0
20190605,0,560569.0
20190606,0,560569.0
20190607,0,560569.0
20190610,0,560569.0
20190611,0,560569.0
20190612,0,560569.0
20190613,0,560569.0
20190614,0,560569.0
20190617,0,560569.0
20190618,0,560569.0
20190619,0,560569.0
20190620,0,560569.0
20190621,0,560569.0
20190624,0,560569.0
20190625,0,560569.0
20190626,0,560569.0
20190627,0,560569.0
20190628,0,560569.0
20190701,0,560569.0
20190702,0,560569.0
20190703,0,560569.0
20190705,0,560569.0
20190708,0,560569.0
20190709,0,560569.0
20190710,0,560569.0
20190711,0,560569.0
20190712,0,560569.0
20190715,0,560569.0
20190716,0,560569.0
20190717,0,560569.0
20190718,0,560569.0
20190719,0,560569.0
20190722,0,560569.0
20190723,0,560569.0
20190724,0,560569.0
20190725,0,560569.0
20190726,0,560569.0
20190729,0,560569.0
20190730,0,560569.0
20190731,0,560569.0
20190801,0,560569.0
20190802,0,560569.0
20190805,0,560569.0
20190806,0,560569.0
20190807,0,560569.0
20190808,0,560569.0
20190809,0,560569.0
20190812,0,560569.0
20190813,0,560569.0
20190814,0,560569.0
20190815,0,560569.0
20190816,0,560569.0
20190819,0,560569.0
20190820,0,560569.0
20190821,0,560569.0
20190822,0,560569.0
20190823,0,560569.0
20190826,0,560569.0
20190827,0,560569.0
20190828,0,560569.0
20190829,0,560569.0
20190830,0,560569.0
20190903,0,560569.0
20190904,0,560569.0
20190905,0,560569.0
20190906,0,560569.0
20190909,0,560569.0
20190910,0,560569.0
20190911,0,560569.0
20190912,0,560569.0
20190913,0,560569.0
20190916,0,560569.0
20190917,0,560569.0
20190918,0,560569.0
20190919,0,560569.0
20190920,0,560569.0
20190923,0,560569.0
20190924,0,560569.0
20190925,0,560569.0
20190926,0,560569.0
20190927,0,560569.0
20190930,0,560569.0
20191001,0,560569.0
20191002,0,560569.0
20191003,0,560569.0
20191004,0,560569.0
20191007,0,560569.0
20191008,0,560569.0
20191009,0,560569.0
20191010,0,560569.0
20191011,0,560569.0
20191014,0,560569.0
20191015,0,560569.0
20191016,0,560569.0
20191017,0,560569.0
20191018,0,560569.0
20191021,0,560569.0
20191022,0,560569.0
20191023,0,560569.0
20191024,0,560569.0
20191025,0,560569.0
20191028,0,560569.0
20191029,0,560569.0
20191030,0,560569.0
20191031,0,560569.0
20191101,0,560569.0
20191104,0,560569.0
20191105,0,560569.0
20191106,0,560569.0
20191107,0,560569.0
20191108,0,560569.0
20191111,0,560569.0
20191112,0,560569.0
20191113,0,560569.0
20191114,0,560569.0
20191115,0,560569.0
20191118,0,560569.0
20191119,0,560569.0
20191120,0,560569.0
20191121,0,560569.0
20191122,0,560569.0
20191125,0,560569.0
20191126,0,560569.0
20191127,0,560569.0
20191129,0,560569.0
20191202,0,560569.0
20191203,0,560569.0
20191204,0,560569.0
20191205,0,560569.0
20191206,0,560569.0
20191209,0,560569.0
20191210,0,560569.0
20191211,0,560569.0
20191212,0,560569.0
20191213,0,560569.0
20191216,0,560569.0
20191217,0,560569.0
20191218,0,560569.0
20191219,0,560569.0
20191220,0,560569.0
20191223,0,560569.0
20191224,0,560569.0
20191226,0,560569.0
20191227,0,560569.0
20191230,0,560569.0
20191231,0,560569.0
20200102,0,560569.0
20200103,0,560569.0
20200106,0,560569.0
20200107,0,560569.0
20200108,0,560569.0
20200109,0,560569.0
20200110,0,560569.0
20200113,0,560569.0
20200114,0,560569.0
20200115,0,560569.0
20200116,0,560569.0
20200117,0,560569.0
20200121,0,560569.0
20200122,0,560569.0
20200123,0,560569.0
20200124,0,560569.0
20200127,0,560569.0
20200128,0,560569.0
20200129,0,560569.0
20200130,0,560569.0
20200131,0,560569.0
20200203,0,560569.0
20200204,0,560569.0
20200205,0,560569.0
20200206,0,560569.0
20200207,0,560569.0
20200210,0,560569.0
20200211,0,560569.0
20200212,0,560569.0
20200213,0,560569.0
20200214,0,560569.0
20200218,0,560569.0
20200219,0,560569.0
20200220,0,560569.0
20200221,0,560569.0
20200224,0,560569.0
20200225,0,560569.0
20200226,0,560569.0
20200227,0,560569.0
20200228,0,560569.0
20200302,0,560569.0
20200303,0,560569.0
20200304,0,560569.0
20200305,0,560569.0
20200306,0,560569.0
20200309,0,560569.0
20200310,0,560569.0
20200311,0,560569.0
20200312,0,560569.0
20200313,0,560569.0
20200316,0,560569.0
20200317,0,560569.0
20200318,0,560569.0
20200319,0,560569.0
20200320,0,560569.0
20200323,0,560569.0
20200324,0,560569.0
20200325,0,560569.0
20200326,0,560569.0
20200327,0,560569.0
20200330,0,560569.0
20200331,0,560569.0
20200401,0,560569.0
20200402,0,560569.0
20200403,0,560569.0
20200406,0,560569.0
20200407,0,560569.0
20200408,0,560569.0
20200409,0,560569.0
20200413,0,560569.0
20200414,0,560569.0
20200415,0,560569.0
20200416,0,560569.0
20200417,0,560569.0
20200420,0,560569.0
20200421,0,560569.0
20200422,0,560569.0
20200423,0,560569.0
20200424,0,560569.0
20200427,0,560569.0
20200428,0,560569.0
20200429,0,560569.0
20200430,0,560569.0
20200501,0,560569.0
20200504,0,560569.0
20200505,0,560569.0
20200506,0,560569.0
20200507,0,560569.0
20200508,0,560569.0
20200511,0,560569.0
20200512,0,560569.0
20200513,0,560569.0
20200514,0,560569.0
20200515,0,560569.0
20200518,0,560569.0
20200519,0,560569.0
20200520,0,560569.0
20200521,0,560569.0
20200522,0,560569.0
20200526,0,560569.0
20200527,0,560569.0
20200528,0,560569.0
20200529,0,560569.0
20200601,0,560569.0
20200602,0,560569.0
20200603,0,560569.0
20200604,0,560569.0
20200605,0,560569.0
20200608,0,560569.0
20200609,0,560569.0
20200610,0,560569.0
20200611,0,560569.0
20200612,0,560569.0
20200615,0,560569.0
20200616,0,560569.0
20200617,0,560569.0
20200618,0,560569.0
20200619,0,560569.0
20200622,0,560569.0
20200623,0,560569.0
20200624,0,560569.0
20200625,0,560569.0
20200626,0,560569.0
20200629,0,560569.0
20200630,0,560569.0
20200701,0,560569.0
20200702,0,560569.0
20200706,0,560569.0
20200707,0,560569.0
20200708,0,560569.0
20200709,0,560569.0
20200710,0,560569.0
20200713,0,560569.0
20200714,0,560569.0
20200715,0,560569.0
20200716,0,560569.0
20200717,0,560569.0
20200720,0,560569.0
20200721,0,560569.0
20200722,0,560569.0
20200723,0,560569.0
20200724,0,560569.0
20200727,0,560569.0
20200728,0,560569.0
20200729,0,560569.0
20200730,0,560569.0
20200731,0,560569.0
20200803,0,560569.0
20200804,0,560569.0
