Date,CL,EC,GC,KC,NG,S_,LH,SB,SI,TY,
20101111,1,1,1,1,1,1,1,1,1,1,194647.0
20101112,1,1,1,1,1,1,1,1,1,1,171997.0
20101115,1,1,1,1,1,1,1,1,1,0,173492.0
20101116,1,1,1,1,1,1,1,1,1,0,156660.0
20101117,0,1,1,1,1,1,1,1,1,0,154498.0
20101118,0,1,1,1,1,1,1,1,1,0,171253.0
20101119,0,1,1,1,1,1,1,1,1,0,167214.0
20101122,0,1,1,1,0,1,1,1,1,0,167111.0
20101123,0,0,1,1,0,1,1,1,1,0,169607.0
20101124,0,0,1,1,0,1,1,1,1,0,169099.0
20101126,0,0,1,1,0,1,1,1,1,0,161804.0
20101129,0,0,1,1,0,1,1,1,1,0,165042.0
20101130,0,0,1,1,0,1,1,1,1,0,170902.0
20101201,0,0,1,1,0,1,1,1,1,0,176097.0
20101202,0,0,1,1,0,1,1,1,1,1,176367.0
20101203,1,0,1,1,0,1,1,1,1,1,184478.0
20101206,1,0,1,1,0,1,1,1,1,1,188125.0
20101207,1,0,1,1,0,1,1,1,1,1,187667.0
20101208,1,0,1,1,0,1,1,1,1,1,177260.0
20101209,1,0,1,1,0,1,1,1,1,1,180141.0
20101210,1,0,1,1,0,1,1,1,1,1,180587.0
20101213,1,0,1,1,0,1,1,1,1,1,192924.0
20101214,1,0,1,1,0,1,1,1,1,1,195100.0
20101215,1,0,1,1,0,1,1,1,1,1,192465.0
20101216,1,0,1,1,0,1,1,1,1,1,186593.0
20101217,1,0,1,1,0,1,1,1,1,1,193356.0
20101220,1,0,1,1,0,1,1,1,1,1,197254.0
20101221,1,0,1,1,0,1,1,1,1,1,202020.0
20101222,1,0,1,1,0,1,0,1,1,1,200819.0
20101223,1,0,1,1,0,1,0,1,1,1,205407.0
20101227,1,0,1,1,0,1,0,1,1,1,205804.0
20101228,1,0,1,1,0,1,0,1,1,1,216481.0
20101229,1,0,1,1,0,1,0,1,1,1,216604.0
20101230,1,0,1,1,0,1,0,1,1,1,208754.0
20101231,1,0,1,1,0,1,0,1,1,1,218385.0
