Date,CL,EC,GC,KC,NG,S_,LH,SB,SI,TY,
20110308,0,1,1,1,1,1,1,0,0,1,138265.0
20110309,0,1,1,0,1,1,1,0,0,1,136735.0
20110310,0,1,1,0,1,1,1,0,0,1,134350.0
20110311,0,1,1,0,1,1,1,0,0,1,134060.0
20110314,0,1,1,0,1,1,1,0,0,1,134140.0
20110315,0,1,1,0,1,1,1,1,0,1,130193.0
20110316,0,1,1,0,1,1,1,1,0,1,129016.0
20110317,0,1,1,0,1,1,1,1,0,1,124089.0
20110318,0,1,1,0,1,1,1,1,0,1,124272.0
20110321,0,1,1,0,1,1,1,1,0,1,125966.0
20110322,0,1,1,0,1,1,1,1,0,1,124438.0
20110323,0,1,1,0,1,1,1,1,1,1,127042.0
20110324,0,1,1,0,1,1,1,1,1,1,127584.0
20110325,0,1,1,0,1,1,1,1,1,1,120262.0
20110328,0,1,1,0,1,1,1,1,1,1,121910.0
20110329,0,1,1,0,1,1,1,1,1,1,121741.0
20110330,0,1,1,0,1,1,1,1,1,1,124352.0
20110331,0,1,1,0,1,0,1,1,1,1,126406.0
20110401,1,1,1,0,1,0,1,1,1,1,125689.0
20110404,1,1,1,0,1,0,1,1,0,1,129171.0
20110405,1,1,1,0,1,0,1,1,1,1,134765.0
20110406,1,1,1,0,1,0,1,1,1,1,140337.0
20110407,1,1,1,0,1,0,1,1,1,1,144041.0
20110408,1,0,1,0,1,0,1,1,0,1,152511.0
20110411,1,0,1,0,1,0,1,1,1,1,145923.0
20110412,1,1,1,0,1,0,1,1,0,1,139589.0
20110413,1,1,1,0,1,0,1,1,0,1,139986.0
20110414,1,1,1,0,1,0,1,1,1,1,140773.0
20110415,1,1,1,0,1,0,1,1,1,1,148672.0
20110418,1,1,1,0,1,0,1,1,0,1,149967.0
20110419,1,1,1,0,1,0,1,1,1,1,152535.0
20110420,1,1,0,1,1,0,1,1,0,1,162547.0
20110421,1,1,1,1,1,0,1,1,1,1,164137.0
20110425,1,1,1,1,1,0,1,1,0,1,171385.0
20110426,1,1,1,1,1,0,1,1,0,1,174578.0
20110427,1,1,1,1,1,0,1,1,0,1,178446.0
20110428,1,1,1,1,1,0,1,1,0,1,181504.0
20110429,1,1,1,1,1,0,1,1,0,1,186792.0
20110502,1,1,1,1,1,0,1,1,0,1,188875.0
20110503,1,1,1,1,1,0,1,1,0,1,185763.0
20110504,1,1,1,1,1,0,1,1,0,1,177636.0
20110505,0,1,1,0,1,0,1,1,0,1,158722.0
20110506,1,1,1,0,1,0,1,1,0,1,157625.0
20110509,0,1,1,0,1,0,1,1,0,1,152686.0
20110510,0,1,1,0,1,0,1,1,0,1,153989.0
20110511,0,1,1,0,1,0,1,1,0,1,150771.0
20110512,0,1,1,0,0,0,1,1,1,1,141212.0
20110513,0,0,1,0,0,0,1,1,0,1,138968.0
20110516,0,0,1,0,0,0,1,1,0,1,138940.0
20110517,0,0,1,0,0,0,1,1,0,1,137778.0
20110518,0,0,1,0,0,0,1,1,0,1,138812.0
20110519,0,0,1,0,0,0,1,1,0,1,139833.0
20110520,0,0,1,0,0,0,1,1,0,1,140766.0
20110523,0,0,1,0,0,0,1,1,0,1,143701.0
20110524,0,0,1,0,0,0,1,1,0,1,144841.0
20110525,0,0,1,0,0,0,1,1,0,1,144086.0
20110526,0,0,1,0,0,0,1,1,0,1,144450.0
20110527,0,0,1,0,0,0,1,1,0,1,145133.0
20110531,0,0,1,0,0,0,1,1,0,1,144691.0
20110601,0,0,1,1,0,0,1,1,0,1,147505.0
20110602,0,0,1,1,1,0,1,1,0,1,143417.0
20110603,0,0,1,0,1,0,1,1,0,1,139991.0
20110606,0,0,1,0,1,0,1,1,0,1,142260.0
20110607,0,0,1,0,1,0,1,1,0,1,140550.0
20110608,0,0,1,0,1,0,1,1,0,1,139721.0
20110609,0,0,1,0,1,0,1,1,0,1,137402.0
20110610,0,0,1,0,1,0,1,1,0,1,136126.0
20110613,0,0,1,0,1,0,1,1,0,1,133720.0
20110614,0,0,1,0,1,0,1,1,0,1,132980.0
20110615,1,0,1,0,1,0,1,1,0,1,134425.0
20110616,1,0,1,0,1,0,1,1,0,1,132237.0
20110617,1,0,1,1,1,0,1,1,0,1,135634.0
20110620,1,0,1,1,1,0,1,1,0,1,138347.0
20110621,1,0,1,1,1,0,1,1,0,1,138044.0
20110622,1,0,1,1,1,0,1,1,0,1,137060.0
20110623,1,0,1,1,0,1,1,1,0,1,137839.0
20110624,1,0,1,1,0,1,1,1,0,1,135520.0
20110627,1,0,1,1,0,1,1,1,0,1,135650.0
20110628,1,0,1,1,0,1,1,1,0,1,130910.0
20110629,1,0,1,1,0,1,1,1,0,1,128285.0
20110630,1,0,1,1,0,1,1,1,0,1,125972.0
20110701,1,0,1,1,0,1,1,1,0,1,124486.0
20110705,1,0,1,1,0,1,1,1,0,1,123955.0
20110706,1,0,1,1,0,1,1,1,0,1,126819.0
20110707,1,0,1,0,1,1,1,1,0,1,123593.0
20110708,1,0,1,0,1,1,1,1,0,1,127254.0
20110711,1,0,1,0,1,1,1,1,0,1,127992.0
20110712,1,1,1,0,1,1,1,1,0,1,126521.0
20110713,1,1,0,0,1,1,1,1,0,1,125188.0
20110714,1,1,1,0,1,1,1,1,0,1,125422.0
20110715,1,1,1,0,1,1,1,1,0,1,122760.0
20110718,1,1,1,0,1,1,1,1,1,1,129569.0
20110719,1,1,1,0,1,0,1,1,1,1,126243.0
20110720,1,1,1,1,1,0,1,1,0,1,114582.0
20110721,1,0,1,1,1,0,1,1,0,1,113829.0
20110722,1,0,1,1,1,0,1,0,0,1,117296.0
20110725,1,0,1,1,1,0,1,1,1,1,114976.0
20110726,1,0,1,1,1,0,1,1,1,1,116652.0
20110727,1,0,1,1,1,0,1,1,1,1,119404.0
20110728,1,0,1,1,1,0,1,1,0,1,116706.0
20110729,1,0,1,1,1,0,1,1,0,1,121643.0
20110801,1,0,1,1,1,0,1,1,0,0,120333.0
20110802,1,0,1,1,1,0,1,1,0,1,122844.0
20110803,1,0,0,1,1,0,1,1,1,1,128883.0
20110804,0,0,1,1,1,0,1,0,0,1,128432.0
20110805,1,0,1,1,1,0,1,0,0,1,124753.0
20110808,1,0,1,1,1,0,1,0,0,1,138869.0
20110809,0,0,0,1,1,1,1,0,0,1,144783.0
20110810,0,0,1,1,1,1,1,0,0,1,144072.0
20110811,0,0,1,1,1,1,1,0,0,1,135748.0
20110812,0,0,0,1,1,1,1,0,0,1,135410.0
20110815,0,0,0,1,1,1,1,0,0,1,132751.0
20110816,0,0,0,1,1,1,1,0,0,1,131944.0
20110817,0,0,0,0,1,1,1,0,0,1,129265.0
20110818,0,0,1,0,1,1,1,0,0,1,130595.0
20110819,0,0,1,0,1,1,1,0,1,1,134080.0
20110822,0,0,0,0,1,1,1,0,0,1,144575.0
20110823,0,0,1,0,1,0,1,0,1,1,129406.0
20110824,0,0,0,1,1,0,1,1,0,1,121400.0
20110825,0,0,0,1,1,0,1,1,0,1,121860.0
20110826,0,0,0,1,1,1,1,1,0,1,124649.0
20110829,0,1,0,1,1,1,1,1,0,1,126851.0
20110830,0,1,0,1,1,1,1,1,0,1,126794.0
20110831,0,1,0,1,1,1,1,1,0,1,124445.0
20110901,0,1,0,1,1,1,1,1,0,1,123119.0
20110902,0,1,0,1,1,1,1,1,0,1,124305.0
20110906,0,0,1,1,1,1,1,1,0,1,112108.0
20110907,0,0,0,1,1,1,1,1,0,1,113123.0
