Date,EC,JY,BP,TY,FV,US,ES,NQ,EM,CL,NG,HO,GC,HG,SI,C_,S_,W_,SB,KC,CT,
20000622,0,0,1,1,0,1,1,1,0,1,1,1,0,0,1,0,0,1,1,1,0,-326260.0
20000623,0,0,1,1,0,1,1,1,0,1,1,1,0,1,1,0,0,1,1,1,0,-306565.0
20000626,0,0,1,1,0,1,1,1,0,1,1,1,0,1,1,0,0,1,1,1,0,-346771.0
20000627,0,0,1,1,0,1,1,1,0,1,1,1,0,1,1,0,0,1,1,1,0,-319049.0
20000628,0,0,1,1,0,1,1,1,0,1,1,1,0,1,1,0,0,0,1,1,0,-339756.0
20000629,0,0,1,1,0,1,1,1,0,1,1,1,0,1,0,0,0,0,1,1,0,-304528.0
20000630,0,0,1,1,0,1,1,1,0,1,1,1,0,1,0,0,0,0,1,1,0,-342614.0
20000703,0,0,1,1,0,1,1,1,0,1,1,1,0,1,0,0,0,0,1,1,0,-339696.0
20000705,0,0,1,1,0,1,1,1,0,1,1,1,0,1,0,0,0,0,1,1,0,-346998.0
20000706,0,0,1,1,0,1,1,1,0,1,1,1,0,1,1,0,0,0,1,1,0,-325716.0
20000707,0,0,1,1,0,1,1,1,0,1,1,1,0,1,1,0,0,0,1,1,0,-315379.0
20000710,0,0,0,1,0,1,1,1,0,1,1,1,0,1,1,0,0,0,1,1,0,-348092.0
20000711,0,0,0,1,0,1,1,1,0,1,1,1,0,1,1,0,0,0,1,1,0,-341513.0
20000712,0,0,0,1,0,1,1,1,0,1,1,1,0,1,1,0,0,0,1,1,0,-360625.0
20000713,0,0,0,1,0,1,1,1,0,1,1,1,0,1,1,0,0,0,1,1,0,-354880.0
20000714,0,0,0,1,0,1,1,1,0,1,1,1,0,1,1,0,1,0,1,1,0,-359617.0
20000717,0,0,0,1,0,1,1,1,0,1,1,1,0,1,1,0,1,0,1,1,0,-415900.0
20000718,0,0,0,1,0,1,1,1,0,1,1,1,0,1,1,1,1,0,1,1,0,-426429.0
20000719,0,0,0,1,0,1,1,1,0,1,1,1,0,1,1,1,1,0,1,1,0,-421484.0
20000720,0,0,0,1,0,1,1,1,0,1,1,1,0,1,1,1,1,0,1,1,0,-415653.0
20000721,0,0,0,1,0,1,1,1,0,1,1,1,0,1,1,1,1,0,1,1,0,-338683.0
20000724,0,0,0,1,0,1,1,1,0,1,1,1,0,1,1,1,1,0,1,0,0,-346268.0
20000725,0,0,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1,0,0,-363504.0
20000726,0,1,0,1,1,1,1,1,0,0,0,1,0,1,1,1,1,0,1,0,1,-365512.0
20000727,0,1,0,1,1,1,1,1,0,0,0,1,0,1,1,1,1,0,1,0,1,-349529.0
20000728,0,1,0,1,1,1,1,1,0,0,0,1,1,1,0,1,1,0,1,0,1,-362004.0
20000731,1,1,0,1,1,1,1,1,0,0,0,1,1,1,0,1,1,0,1,0,1,-346091.0
20000801,1,1,0,1,1,1,1,1,0,0,0,1,1,1,0,1,1,0,1,0,1,-347714.0
