Date,TY,FV,US,ES,NQ,EM,
20200624,0,0,0,0,0,0,488456.0
20200625,0,0,0,0,0,0,488456.0
20200626,0,0,0,0,0,0,488456.0
20200629,0,0,0,0,0,0,488456.0
20200630,0,0,0,0,0,0,488456.0
20200701,0,0,0,0,0,0,488456.0
20200702,0,0,0,0,0,0,488456.0
20200706,0,0,0,0,0,0,488456.0
20200707,0,0,0,0,0,0,488456.0
20200708,0,0,0,0,0,0,488456.0
20200709,0,0,0,0,0,0,488456.0
20200710,0,0,0,0,0,0,488456.0
20200713,0,0,0,0,1,0,480234.0
20200714,0,0,0,0,1,0,481159.0
20200715,0,0,0,0,1,0,481899.0
20200716,0,0,0,0,1,0,478469.0
20200717,0,0,0,0,1,0,480684.0
20200720,0,0,0,0,1,0,487254.0
20200721,0,0,0,0,1,0,485254.0
20200722,0,0,0,0,1,0,484319.0
20200723,0,0,0,0,1,0,479199.0
20200724,1,0,1,0,1,0,476542.0
20200727,1,0,1,0,1,0,480320.0
20200728,1,0,1,0,1,0,478631.0
20200729,1,0,1,0,1,0,481206.0
20200730,1,1,1,0,1,0,484928.0
20200731,1,1,1,0,1,0,486968.0
20200803,1,1,1,0,1,0,489168.0
20200804,1,1,1,0,1,0,491714.0
20200805,1,1,1,0,1,0,490774.0
20200806,1,1,1,0,1,0,494430.0
20200807,1,1,1,0,1,0,490706.0
20200810,1,1,1,0,1,0,489285.0
20200811,0,0,0,0,1,1,452175.0
20200812,0,0,0,0,1,1,482325.0
20200813,0,0,0,0,1,1,479010.0
20200814,0,0,0,0,1,1,475080.0
20200817,0,0,0,0,1,1,476440.0
20200818,0,0,0,0,1,1,473090.0
20200819,0,0,0,0,1,1,463045.0
20200820,0,0,0,0,1,1,469650.0
20200821,0,0,0,0,1,1,490345.0
20200824,0,0,0,0,1,1,529830.0
20200825,0,0,0,0,1,1,527030.0
20200826,0,0,0,1,1,1,544637.0
20200827,0,0,0,1,1,1,559717.0
20200828,0,0,0,1,1,1,575759.0
20200831,0,0,0,1,1,1,558429.0
20200901,0,0,0,1,1,1,584399.0
20200902,0,0,0,1,1,1,635792.0
20200903,0,0,0,0,0,1,546374.0
20200904,0,0,0,0,0,0,510560.0
20200908,0,0,0,0,0,0,510560.0
20200909,0,0,0,0,0,0,510560.0
20200910,0,0,0,0,0,0,510560.0
20200911,0,0,0,0,0,0,510560.0
20200914,0,0,0,0,0,0,510560.0
20200915,0,0,0,0,0,0,510560.0
20200916,0,0,0,0,0,0,510560.0
20200917,0,0,0,0,0,0,510560.0
20200918,0,0,0,0,0,0,510560.0
20200921,0,0,0,0,0,0,510560.0
20200922,0,0,0,0,0,0,510560.0
20200923,0,0,0,0,0,0,510560.0
20200924,0,0,0,0,0,0,510560.0
20200925,0,0,0,0,0,0,510560.0
20200928,0,0,0,0,0,0,510560.0
20200929,0,0,0,0,0,0,510560.0
20200930,0,0,0,0,0,0,510560.0
20201001,0,0,0,0,0,0,510560.0
20201002,0,0,0,0,0,0,510560.0
20201005,0,0,1,0,0,0,510459.0
20201006,0,0,1,0,0,0,509990.0
20201007,0,0,1,0,0,0,511021.0
20201008,0,0,1,0,0,0,510490.0
20201009,0,0,1,0,0,0,510646.0
20201012,0,0,1,0,1,0,509205.0
20201013,0,0,1,0,1,0,508308.0
20201014,0,0,1,0,1,0,505725.0
20201015,0,0,1,0,1,0,503845.0
20201016,0,0,1,0,1,0,502669.0
20201019,0,0,1,0,1,0,500120.0
20201020,1,0,1,0,1,0,501324.0
20201021,1,1,1,0,1,0,502453.0
20201022,1,1,1,0,1,0,502725.0
20201023,1,1,1,0,1,0,502711.0
20201026,1,1,1,0,0,0,497675.0
20201027,1,1,1,0,0,0,496893.0
20201028,1,1,0,0,0,0,496570.0
20201029,1,1,1,0,0,0,496933.0
20201030,1,1,1,0,0,0,497543.0
20201102,1,1,1,0,0,0,497183.0
20201103,1,1,1,0,0,0,498168.0
20201104,0,0,1,0,0,0,494561.0
20201105,0,0,0,0,0,0,493245.0
20201106,0,0,0,0,0,0,493245.0
20201109,1,1,1,1,1,1,488865.0
20201110,1,1,1,1,1,1,512060.0
20201111,1,1,1,1,1,1,517098.0
20201112,1,1,1,1,1,1,479731.0
20201113,1,1,1,1,1,1,526128.0
20201116,1,1,1,1,1,1,575803.0
20201117,1,1,1,1,1,1,558725.0
20201118,1,1,1,1,1,1,522048.0
20201119,1,1,1,1,1,1,528762.0
20201120,1,1,1,1,1,1,501995.0
20201123,1,1,1,1,1,1,537300.0
20201124,1,1,1,1,1,1,589415.0
20201125,1,1,1,1,1,1,573730.0
20201127,1,1,1,1,1,1,579405.0
20201130,1,1,1,1,1,1,555017.0
20201201,1,1,1,1,1,1,580895.0
20201202,1,1,1,1,1,1,588349.0
20201203,1,1,1,1,1,1,593867.0
20201204,1,1,1,1,1,1,624703.0
20201207,1,1,1,1,1,1,610208.0
20201208,1,0,1,1,1,1,622176.0
20201209,1,0,1,1,1,1,605248.0
20201210,1,0,1,1,1,1,598409.0
20201211,0,0,0,1,1,1,599204.0
20201214,0,0,0,1,1,1,585177.0
20201215,0,0,0,1,1,1,623234.0
20201216,0,0,0,1,1,1,621192.0
20201217,0,0,0,1,1,1,636484.0
20201218,0,0,0,1,1,1,626527.0
20201221,0,0,0,0,1,0,581899.0
20201222,0,0,0,0,1,0,582429.0
20201223,0,0,0,0,1,0,581254.0
20201224,0,0,0,0,1,0,582319.0
20201228,0,0,0,0,1,0,584884.0
20201229,0,0,0,0,1,0,585049.0
20201230,0,0,0,0,1,0,585059.0
20201231,0,0,0,0,1,0,585939.0
20210104,0,0,0,0,0,0,583819.0
20210105,0,0,0,0,0,0,583819.0
20210106,0,0,1,0,0,0,584732.0
20210107,1,0,1,0,0,0,585331.0
20210108,1,1,1,0,1,0,585705.0
20210111,1,1,1,0,1,0,582419.0
20210112,1,1,1,0,1,0,582503.0
20210113,1,1,1,0,1,0,582447.0
20210114,1,1,1,0,1,0,582421.0
20210115,1,1,1,0,1,0,579415.0
20210119,1,1,1,0,1,0,582798.0
20210120,1,1,1,0,1,0,588903.0
20210121,1,1,1,0,1,0,591561.0
20210122,1,0,1,0,1,0,590229.0
20210125,0,0,0,0,1,0,591059.0
20210126,0,0,0,0,1,0,591259.0
20210127,0,0,0,0,1,0,583659.0
20210128,0,0,0,0,1,0,585269.0
20210129,0,0,0,0,0,0,579624.0
20210201,0,0,0,0,0,0,579624.0
20210202,0,0,1,0,0,0,579276.0
20210203,0,0,1,0,1,0,576097.0
20210204,0,0,1,0,1,0,579537.0
20210205,1,0,1,0,1,0,581153.0
20210208,1,0,1,0,1,0,582447.0
20210209,1,0,1,0,1,0,582361.0
20210210,1,0,1,0,1,0,581016.0
20210211,1,0,1,0,1,0,583070.0
20210212,1,0,1,0,1,0,585991.0
20210216,1,1,1,0,1,0,588247.0
20210217,1,1,1,0,1,0,586590.0
20210218,1,1,1,0,1,0,584981.0
20210219,1,1,1,0,1,0,585779.0
20210222,1,1,1,0,0,0,583756.0
20210223,1,1,1,0,0,0,583803.0
20210224,1,1,1,0,0,0,584795.0
20210225,1,1,1,0,0,0,588990.0
20210226,1,1,1,0,0,0,587803.0
20210301,1,1,1,0,0,0,586998.0
20210302,1,1,1,0,0,0,586154.0
20210303,1,1,1,0,0,0,587865.0
20210304,1,1,1,0,0,0,590217.0
20210305,1,1,1,0,0,0,590178.0
20210308,1,1,1,0,0,1,576769.0
20210309,1,1,0,0,0,1,578415.0
20210310,1,1,1,0,0,1,624762.0
20210311,0,0,1,0,0,1,644699.0
20210312,1,1,1,0,0,1,677688.0
20210315,1,1,1,0,0,1,695383.0
20210316,1,1,1,0,0,1,683018.0
20210317,1,1,1,0,0,1,701307.0
20210318,1,1,1,0,0,1,689828.0
20210319,1,1,1,0,0,1,663613.0
20210322,1,1,1,0,0,1,673635.0
20210323,1,1,1,0,0,1,640913.0
20210324,1,1,1,0,0,1,641353.0
20210325,1,1,1,0,0,0,632510.0
20210326,1,1,1,0,0,1,657717.0
20210329,1,1,1,0,0,1,667283.0
20210330,1,1,1,0,0,1,656614.0
20210331,1,1,1,0,0,1,654765.0
20210401,1,1,1,1,0,1,666619.0
20210405,1,1,1,1,0,1,708228.0
20210406,1,1,0,1,0,1,696312.0
20210407,1,1,0,1,0,1,697840.0
20210408,0,1,0,1,0,1,704784.0
20210409,0,1,0,1,1,1,735637.0
20210412,0,1,0,1,1,1,730335.0
20210413,0,0,0,1,1,1,727940.0
20210414,0,0,0,1,1,1,729225.0
20210415,0,0,0,1,1,1,765367.0
20210416,0,0,0,1,1,1,782215.0
20210419,0,0,0,1,1,1,766370.0
20210420,0,0,0,1,1,1,736972.0
20210421,0,0,0,1,1,1,772635.0
20210422,0,0,0,0,1,1,736455.0
20210423,0,0,0,1,1,1,764112.0
20210426,0,0,0,1,1,1,759702.0
20210427,0,0,0,1,1,1,759194.0
20210428,0,0,0,1,1,0,746054.0
20210429,0,0,0,1,1,0,748317.0
20210430,0,0,0,1,1,0,744972.0
20210503,0,0,0,1,0,0,744729.0
20210504,0,0,0,1,0,0,743392.0
20210505,0,0,0,1,0,0,743629.0
20210506,0,0,0,1,0,0,745317.0
20210507,0,0,0,1,0,0,746854.0
20210510,0,0,0,1,0,1,723856.0
20210511,0,0,0,0,0,0,654859.0
20210512,0,0,0,0,0,0,654859.0
20210513,0,0,0,0,0,0,654859.0
20210514,0,0,0,0,0,0,654859.0
20210517,0,0,0,0,0,0,654859.0
20210518,0,0,0,0,0,0,654859.0
20210519,0,0,0,0,0,0,654859.0
20210520,0,0,0,0,0,0,654859.0
20210521,0,0,0,0,0,0,654859.0
20210524,0,0,0,0,0,0,654859.0
20210525,0,0,0,0,0,0,654859.0
20210526,0,0,0,0,0,0,654859.0
20210527,0,0,0,0,0,0,654859.0
20210528,0,0,0,0,0,0,654859.0
20210601,0,0,0,0,0,0,654859.0
20210602,0,0,0,0,0,0,654859.0
20210603,0,0,0,0,0,0,654859.0
20210604,0,0,0,0,0,0,654859.0
20210607,0,0,0,0,0,0,654859.0
20210608,0,0,0,0,0,0,654859.0
20210609,0,0,0,0,0,0,654859.0
20210610,0,0,1,0,0,0,654516.0
20210611,1,1,1,0,0,0,653916.0
20210614,1,1,1,0,0,0,652783.0
20210615,1,1,1,0,0,0,652736.0
20210616,0,0,1,0,0,0,651031.0
20210617,0,0,1,0,0,0,652938.0
20210618,0,1,1,0,0,0,653728.0
20210621,1,1,1,0,0,0,652180.0
20210622,1,1,1,0,0,0,652203.0
20210623,1,1,1,0,0,0,651985.0
20210624,1,1,1,0,0,0,652164.0
20210625,1,1,0,0,0,0,650836.0
20210628,1,1,1,0,1,0,651977.0
20210629,1,1,1,0,1,0,652995.0
20210630,1,1,1,0,1,0,653543.0
20210701,1,1,1,0,1,0,652869.0
20210702,1,1,1,0,1,0,657096.0
20210706,1,1,1,0,1,0,659792.0
20210707,1,0,1,0,1,0,661675.0
20210708,1,1,1,0,1,0,660962.0
20210709,1,1,1,0,1,0,660896.0
20210712,1,1,1,1,1,0,661839.0
20210713,1,1,1,1,1,0,659233.0
20210714,1,1,1,1,1,0,661953.0
20210715,1,1,1,1,1,0,660822.0
20210716,1,1,1,1,0,0,657403.0
20210719,1,1,1,0,0,0,658453.0
20210720,1,1,1,0,0,0,657812.0
20210721,1,1,0,0,0,0,654991.0
20210722,1,1,1,0,1,0,655263.0
20210723,1,1,1,1,1,0,658943.0
20210726,1,1,1,1,1,1,660446.0
20210727,1,1,1,1,1,1,649201.0
20210728,1,1,1,1,1,1,637562.0
20210729,1,1,1,1,1,1,652776.0
20210730,1,1,1,1,1,1,636745.0
20210802,1,1,1,1,1,1,627176.0
20210803,1,1,1,1,1,1,658524.0
20210804,1,1,1,1,1,1,627132.0
20210805,0,1,1,1,1,1,654600.0
20210806,0,0,1,1,1,1,666719.0
20210809,0,0,1,1,1,1,657326.0
20210810,0,0,0,1,1,1,670818.0
20210811,0,0,0,1,1,1,692543.0
20210812,0,0,0,1,1,1,697423.0
20210813,0,0,0,1,1,1,700568.0
20210816,0,0,0,1,1,1,712708.0
20210817,0,0,0,1,0,1,679298.0
20210818,0,0,0,0,0,0,636539.0
20210819,0,0,0,0,0,0,636539.0
20210820,0,0,0,0,0,0,636539.0
20210823,0,0,0,0,0,0,636539.0
20210824,0,0,0,0,0,0,636539.0
20210825,0,0,0,0,0,0,636539.0
20210826,0,0,0,0,0,0,636539.0
20210827,0,0,0,0,0,0,636539.0
20210830,0,0,0,1,0,0,636277.0
20210831,0,0,0,1,0,0,636039.0
20210901,0,0,0,1,0,0,636077.0
20210902,0,0,0,1,0,0,636777.0
20210903,0,0,0,1,0,0,636739.0
20210907,0,0,0,1,0,0,635977.0
20210908,0,0,0,1,0,0,635639.0
20210909,0,0,0,1,0,0,634627.0
20210910,0,0,0,0,0,0,633019.0
20210913,0,0,0,0,0,0,633019.0
20210914,0,0,0,0,0,0,633019.0
20210915,0,0,0,0,0,0,633019.0
20210916,0,0,0,0,0,0,633019.0
20210917,0,0,0,0,0,0,633019.0
20210920,0,0,0,0,0,1,610622.0
20210921,0,0,0,0,0,1,614722.0
20210922,0,0,0,0,0,1,581622.0
20210923,0,0,0,0,0,1,530122.0
20210924,0,0,0,0,0,1,527122.0
20210927,0,1,0,0,0,1,520273.0
20210928,1,1,0,0,0,1,576964.0
20210929,1,1,0,0,0,1,567894.0
20210930,1,1,0,0,0,1,621967.0
20211001,1,1,0,0,0,1,576584.0
20211004,1,1,0,0,0,1,606456.0
20211005,1,1,0,0,0,1,575641.0
20211006,1,1,0,0,0,1,564903.0
20211007,1,1,0,0,0,0,521255.0
20211008,1,1,1,0,0,0,521459.0
20211011,1,1,1,0,0,0,522279.0
20211012,1,1,1,0,0,0,520795.0
20211013,1,1,1,0,0,0,519732.0
20211014,1,1,1,0,0,0,518818.0
20211015,1,1,1,0,0,0,520412.0
20211018,1,1,1,0,0,0,520638.0
20211019,1,1,1,0,0,0,522068.0
20211020,1,1,1,0,0,1,517953.0
20211021,1,1,1,1,0,1,519471.0
20211022,1,1,1,1,0,1,526221.0
20211025,1,1,1,1,0,1,532940.0
20211026,1,1,1,1,1,1,532215.0
20211027,0,0,0,1,1,1,504765.0
20211028,0,1,0,1,1,1,532990.0
20211029,1,1,0,1,1,1,543935.0
20211101,1,1,0,1,1,1,555014.0
20211102,1,1,0,1,1,1,570455.0
20211103,1,1,0,1,1,1,585353.0
20211104,1,1,0,1,1,1,586831.0
20211105,0,0,0,1,1,1,607860.0
20211108,0,0,0,1,1,1,617268.0
20211109,0,0,0,1,1,1,603880.0
20211110,0,1,0,0,0,1,574010.0
20211111,0,1,0,1,1,0,563670.0
20211112,0,1,0,1,1,0,568669.0
20211115,0,1,0,1,1,0,568684.0
20211116,0,1,0,1,1,1,555242.0
20211117,0,1,0,1,1,1,535437.0
20211118,0,1,0,1,1,1,533924.0
20211119,0,1,0,1,1,1,509171.0
20211122,0,1,0,1,1,1,507321.0
20211123,0,1,0,1,1,0,493795.0
20211124,1,1,0,1,0,0,490172.0
20211126,1,1,0,0,0,0,484330.0
20211129,1,1,0,0,0,0,484463.0
20211130,0,0,0,0,0,0,483894.0
20211201,0,0,0,0,0,0,483894.0
20211202,0,0,0,0,0,0,483894.0
20211203,0,0,1,0,0,0,484261.0
20211206,0,0,1,0,0,0,482636.0
20211207,0,0,1,0,0,0,482011.0
20211208,0,0,1,0,0,0,480917.0
20211209,0,0,1,0,0,0,481386.0
20211210,0,0,1,0,0,0,481417.0
20211213,0,0,1,0,0,0,482574.0
20211214,0,0,1,0,0,0,482324.0
20211215,0,0,1,0,0,0,481855.0
20211216,0,0,1,0,0,0,482230.0
20211217,0,0,1,0,0,0,482667.0
20211220,0,0,1,0,0,0,482074.0
20211221,0,0,1,0,0,0,480886.0
20211222,0,0,1,0,0,0,481480.0
20211223,0,0,1,0,0,0,480574.0
20211227,0,0,1,0,0,0,480855.0
20211228,0,0,1,0,0,0,480761.0
20211229,0,0,0,0,0,0,480200.0
20211230,0,0,0,0,0,0,480200.0
20211231,0,0,0,0,0,0,480200.0
20220103,0,0,0,0,0,0,480200.0
20220104,0,0,0,0,0,1,477540.0
20220105,1,0,0,0,0,1,439144.0
20220106,1,1,1,0,0,1,422553.0
20220107,1,1,1,0,0,1,422132.0
20220110,1,1,1,0,0,0,385101.0
20220111,1,1,1,0,0,0,384117.0
20220112,1,1,1,0,0,0,383765.0
20220113,1,1,1,0,0,0,383047.0
20220114,1,1,1,0,0,0,385101.0
20220117,1,1,1,0,0,0,385976.0
20220118,1,1,1,0,0,0,388070.0
20220119,1,1,1,0,0,0,386711.0
20220120,1,1,1,0,0,0,386797.0
20220121,1,1,1,0,1,0,387503.0
20220124,0,0,0,1,1,1,348133.0
20220125,1,1,0,1,1,1,364789.0
20220126,1,1,0,1,1,1,378809.0
20220127,1,1,0,1,1,1,384632.0
20220128,1,1,0,1,1,1,314732.0
20220131,1,1,0,1,1,1,260987.0
20220201,1,1,0,0,1,1,229745.0
20220202,1,1,0,0,0,0,220469.0
20220203,1,1,0,0,0,0,221258.0
20220204,1,1,1,0,1,0,217986.0
20220207,1,1,1,0,1,0,220001.0
20220208,1,1,1,0,1,0,217764.0
20220209,1,1,1,0,1,0,211001.0
20220210,1,1,1,0,1,0,221067.0
20220211,1,1,1,1,1,0,227630.0
20220214,1,1,1,1,1,0,229788.0
20220215,1,1,1,1,1,0,220445.0
20220216,1,1,1,1,1,0,220071.0
20220217,1,0,1,1,1,0,231409.0
20220218,0,1,1,1,1,1,243851.0
20220221,0,1,1,1,1,1,243507.0
20220222,0,1,0,1,1,1,296099.0
20220223,0,1,0,1,1,1,353106.0
20220224,0,1,0,1,1,1,331615.0
20220225,0,1,0,1,1,1,238938.0
20220228,0,1,0,1,1,1,253144.0
20220301,0,0,0,1,1,1,317823.0
20220302,0,0,0,0,1,1,250130.0
20220303,0,0,0,0,0,1,260165.0
20220304,0,0,0,1,0,1,273375.0
20220307,0,0,0,1,1,1,365264.0
20220308,0,0,0,1,1,1,385826.0
20220309,0,0,0,1,1,1,304846.0
20220310,0,0,0,1,1,1,320674.0
20220311,0,0,0,1,1,0,290417.0
20220314,1,1,0,1,1,1,298402.0
20220315,1,1,0,1,1,1,227153.0
20220316,1,1,1,1,1,1,159734.0
20220317,1,1,1,0,1,1,113719.0
20220318,1,1,1,0,0,0,80495.0
20220321,1,1,1,0,0,0,85784.0
20220322,1,1,1,0,0,0,87643.0
20220323,1,1,1,0,0,0,85909.0
20220324,1,1,1,0,0,0,86471.0
20220325,1,1,1,0,0,0,91128.0
20220328,1,1,1,0,0,0,90362.0
20220329,1,1,1,0,0,0,88065.0
20220330,1,1,1,0,0,0,87104.0
20220331,1,1,1,0,0,0,86089.0
20220401,1,1,1,0,0,0,86089.0
20220404,1,1,1,0,0,0,86089.0
20220405,1,1,1,0,0,0,86089.0
20220406,1,1,1,0,0,0,86089.0
20220407,1,1,1,0,0,0,86089.0
20220408,1,1,1,0,0,0,86089.0
20220411,1,1,1,0,0,0,86089.0
20220412,1,1,1,0,0,0,86089.0
20220413,1,1,1,0,0,0,86089.0
20220414,1,1,1,0,0,0,86089.0
20220418,1,1,1,0,0,0,86089.0
20220419,1,1,1,0,0,0,86089.0
20220420,1,1,1,0,0,0,86089.0
20220421,1,1,1,0,0,0,86089.0
20220422,1,1,1,0,0,0,86089.0
20220425,1,1,1,0,0,0,86089.0
20220426,1,1,1,0,1,0,85473.0
20220427,1,1,1,0,1,0,85613.0
20220428,1,1,1,0,1,0,76698.0
20220429,1,1,1,0,1,0,88753.0
20220502,1,1,1,0,1,1,49360.0
20220503,1,1,1,0,1,1,43770.0
20220504,1,1,1,0,1,1,-58705.0
20220505,1,1,1,0,1,1,60660.0
20220506,1,1,1,0,1,1,74005.0
20220509,1,1,1,0,1,1,148845.0
20220510,1,1,1,0,1,1,153140.0
20220511,1,1,1,0,1,1,195125.0
20220512,1,1,1,0,1,1,204675.0
20220513,1,1,1,0,1,1,149165.0
20220516,1,1,1,0,1,1,148025.0
20220517,1,1,1,0,1,1,99515.0
20220518,1,1,1,0,0,1,212891.0
20220519,1,1,1,0,1,1,237266.0
20220520,1,1,1,0,1,1,236916.0
20220523,1,1,1,0,1,1,170426.0
20220524,1,1,1,0,1,1,171611.0
20220525,1,1,1,0,1,0,154831.0
20220526,1,1,1,0,1,0,148091.0
20220527,1,1,1,0,1,0,140121.0
20220531,1,1,1,0,0,0,137694.0
20220601,1,1,1,0,0,0,137694.0
20220602,1,1,1,0,0,0,137694.0
20220603,1,1,1,0,0,0,137694.0
20220606,1,1,1,0,0,0,137694.0
20220607,1,1,1,0,0,0,137694.0
20220608,1,1,1,0,0,0,137694.0
20220609,1,1,1,0,0,0,137694.0
20220610,1,1,1,0,0,1,139835.0
20220613,1,1,1,0,1,1,230310.0
20220614,1,1,1,0,1,1,244530.0
20220615,1,1,1,0,1,1,209280.0
20220616,1,1,1,0,1,1,291915.0
20220617,1,1,1,0,1,1,294125.0
20220621,1,1,1,0,1,1,222915.0
20220622,1,1,1,0,1,1,228545.0
20220623,1,1,1,0,1,1,205010.0
20220624,1,1,1,0,1,1,115450.0
20220627,1,1,1,0,0,0,98032.0
20220628,1,1,1,0,0,0,98032.0
20220629,1,1,1,0,0,0,98032.0
20220630,1,1,1,0,0,0,98032.0
20220701,1,1,1,0,0,0,98032.0
20220705,1,1,1,0,0,0,98032.0
20220706,1,1,1,0,0,0,98032.0
20220707,1,1,1,0,0,0,98032.0
20220708,1,1,1,0,0,0,98032.0
20220711,1,1,1,0,0,0,98032.0
20220712,1,1,1,0,0,0,98032.0
20220713,1,1,1,0,0,0,98032.0
20220714,1,1,1,0,0,0,98032.0
20220715,1,1,1,0,0,0,98032.0
20220718,1,1,1,0,0,0,98032.0
20220719,1,1,1,0,0,0,98032.0
20220720,1,1,1,0,0,0,98032.0
20220721,1,1,1,0,0,0,98032.0
20220722,1,1,1,0,0,0,98032.0
20220725,1,1,1,0,0,0,98032.0
20220726,1,1,1,0,0,0,98032.0
20220727,1,1,1,0,0,0,98032.0
20220728,1,1,1,0,0,0,98032.0
20220729,1,1,1,0,0,0,98032.0
20220801,1,1,1,0,0,0,98032.0
20220802,1,1,1,0,0,0,98032.0
20220803,1,1,1,0,0,0,98032.0
20220804,1,1,1,0,0,0,98032.0
20220805,1,1,1,0,0,0,98032.0
20220808,1,1,1,0,0,0,98032.0
20220809,1,1,1,0,0,0,98032.0
20220810,1,1,1,0,0,0,98032.0
20220811,1,1,1,0,0,0,98032.0
20220812,1,1,1,0,0,0,98032.0
20220815,1,1,1,0,0,0,98032.0
20220816,1,1,1,0,1,1,87678.0
20220817,1,1,1,0,1,1,68878.0
20220818,1,1,1,0,1,1,71278.0
20220819,1,1,1,0,1,1,38683.0
20220822,1,1,1,0,0,0,-33632.0
20220823,1,1,1,0,0,0,-33632.0
20220824,1,1,1,0,0,0,-33632.0
20220825,1,1,1,0,0,0,-33632.0
20220826,1,1,1,0,0,0,-33632.0
20220829,1,1,1,0,0,0,-33632.0
20220830,1,1,1,0,0,0,-33632.0
20220831,1,1,1,0,0,0,-33632.0
20220901,1,1,1,0,0,0,-33632.0
20220902,1,1,1,0,0,0,-33632.0
20220906,1,1,1,0,0,0,-33632.0
20220907,1,1,1,0,0,0,-33632.0
20220908,1,1,1,0,0,0,-33632.0
20220909,1,1,1,0,0,0,-33632.0
20220912,1,1,1,0,0,0,-33632.0
20220913,1,1,1,0,0,0,-33632.0
20220914,1,1,1,0,0,0,-33632.0
20220915,1,1,1,0,0,0,-33632.0
20220916,1,1,1,0,0,0,-33632.0
20220919,1,1,1,0,0,0,-33632.0
20220920,1,1,1,0,0,0,-33632.0
20220921,1,1,1,0,0,0,-33632.0
20220922,1,1,1,0,0,0,-33632.0
20220923,1,1,1,0,0,1,-19976.0
20220926,1,1,1,0,0,1,12624.0
20220927,1,1,1,0,0,1,26624.0
20220928,1,1,1,0,0,1,-28076.0
20220929,1,1,1,0,0,1,18424.0
20220930,1,1,1,0,0,1,66824.0
20221003,1,1,1,0,1,1,-13747.0
20221004,1,1,1,0,1,1,-103547.0
20221005,1,1,1,0,1,0,-106657.0
20221006,1,1,1,0,1,0,-105017.0
20221007,1,1,1,0,1,0,-96212.0
20221010,1,1,1,0,1,0,-93872.0
20221011,1,1,1,0,1,0,-91082.0
20221012,1,1,1,0,1,0,-90992.0
20221013,1,1,1,0,1,1,-218064.0
20221014,1,1,1,0,1,1,-172969.0
20221017,1,1,1,0,1,1,-232494.0
20221018,1,1,1,0,1,1,-268864.0
20221019,1,1,1,0,1,1,-256354.0
20221020,1,1,1,0,1,1,-244404.0
20221021,1,1,1,0,0,1,-326214.0
20221024,1,1,1,0,0,0,-343858.0
20221025,1,1,1,0,0,0,-343858.0
20221026,1,1,1,0,0,0,-343858.0
20221027,1,1,1,0,0,0,-343858.0
20221028,1,1,1,0,0,0,-343858.0
20221031,1,1,1,0,0,0,-343858.0
20221101,1,1,1,0,0,0,-343858.0
20221102,1,1,1,0,0,0,-343858.0
20221103,1,1,1,0,0,0,-343858.0
20221104,1,1,1,0,0,0,-343858.0
20221107,1,1,1,0,0,0,-343858.0
20221108,1,1,1,0,0,0,-343858.0
20221109,1,1,1,0,0,0,-343858.0
20221110,1,1,1,0,0,0,-343858.0
20221111,1,1,1,0,0,0,-343858.0
20221114,1,1,1,0,0,0,-343858.0
20221115,1,1,1,0,0,0,-343858.0
20221116,1,1,1,0,0,0,-343858.0
20221117,1,1,1,0,0,0,-343858.0
20221118,1,1,1,0,0,0,-343858.0
20221121,1,1,1,0,0,0,-343858.0
20221122,1,1,1,0,0,0,-343858.0
20221123,1,1,1,0,0,0,-343858.0
20221125,1,1,1,0,0,0,-343858.0
20221128,1,1,1,0,0,0,-343858.0
20221129,1,1,1,0,0,0,-343858.0
20221130,1,1,1,0,0,0,-343858.0
20221201,1,1,1,0,0,0,-343858.0
20221202,1,1,1,0,0,0,-343858.0
20221205,1,1,1,0,0,0,-343858.0
20221206,1,1,1,0,0,0,-343858.0
20221207,1,1,1,0,0,0,-343858.0
20221208,1,1,1,0,0,0,-343858.0
20221209,1,1,1,0,0,0,-343858.0
20221212,1,1,1,0,0,0,-343858.0
20221213,1,1,1,0,0,0,-343858.0
20221214,1,1,1,0,0,0,-343858.0
20221215,1,1,1,0,0,0,-343858.0
20221216,1,1,1,0,0,0,-343858.0
20221219,1,1,1,0,0,0,-343858.0
20221220,1,1,1,0,0,0,-343858.0
20221221,1,1,1,0,0,0,-343858.0
20221222,1,1,1,0,0,0,-343858.0
20221223,1,1,1,0,0,0,-343858.0
20221227,1,1,1,0,0,0,-343858.0
20221228,1,1,1,0,0,0,-343858.0
20221229,1,1,1,0,0,0,-343858.0
20221230,1,1,1,0,0,0,-343858.0
20230103,1,1,1,0,0,0,-343858.0
20230104,1,1,1,0,0,0,-343858.0
20230105,1,1,1,0,0,0,-343858.0
20230106,1,1,1,0,0,0,-343858.0
20230109,1,1,1,0,0,0,-343858.0
20230110,1,1,1,0,0,0,-343858.0
20230111,1,1,1,0,0,0,-343858.0
20230112,1,1,1,0,0,0,-343858.0
20230113,1,1,1,0,0,0,-343858.0
20230117,1,1,1,0,0,0,-343858.0
20230118,1,1,1,0,0,0,-343858.0
20230119,1,1,1,0,0,0,-343858.0
20230120,1,1,1,0,0,0,-343858.0
20230123,1,1,1,0,0,0,-343858.0
20230124,1,1,1,0,0,0,-343858.0
20230125,1,1,1,0,0,0,-343858.0
20230126,1,1,1,0,0,0,-343858.0
20230127,1,1,1,0,1,0,-344093.0
20230130,1,1,1,0,1,0,-349178.0
20230131,1,1,1,0,1,0,-345498.0
20230201,1,1,1,0,1,0,-340253.0
20230202,1,1,1,0,1,0,-331603.0
