Date,EC,JY,BP,
20210125,1,1,1,525556.0
20210126,1,1,1,526481.0
20210127,1,1,1,524806.0
20210128,1,1,1,525431.0
20210129,1,0,1,525069.0
20210201,1,0,1,524063.0
20210202,1,0,1,523363.0
20210203,1,0,1,523350.0
20210204,1,0,1,522794.0
20210205,0,1,1,522906.0
20210208,0,1,1,522756.0
20210209,0,1,1,522413.0
20210210,0,1,1,522713.0
20210211,0,1,1,522613.0
20210212,0,1,1,523138.0
20210216,0,1,1,524569.0
20210217,0,1,1,524269.0
20210218,0,1,1,524744.0
20210219,0,1,1,524756.0
20210222,0,1,1,524619.0
20210223,0,1,1,525156.0
20210224,0,1,1,525950.0
20210225,0,1,1,525700.0
20210226,0,1,1,525606.0
20210301,0,1,1,525644.0
20210302,0,1,1,525856.0
20210303,0,1,1,526050.0
20210304,0,1,1,526638.0
20210305,0,1,1,526806.0
20210308,0,1,1,527344.0
20210309,0,1,1,527288.0
20210310,0,1,1,527431.0
20210311,0,1,1,527844.0
20210312,0,1,1,528088.0
20210315,0,1,1,527969.0
20210316,0,1,1,527844.0
20210317,0,1,1,528006.0
20210318,0,1,1,528063.0
20210319,0,1,1,527581.0
20210322,0,1,1,527444.0
20210323,0,1,1,526731.0
20210324,1,1,1,526600.0
20210325,1,1,0,527494.0
20210326,1,1,0,527919.0
20210329,1,1,0,528388.0
20210330,1,1,0,529525.0
20210331,1,1,0,529863.0
20210401,1,1,0,529156.0
20210405,1,1,0,528175.0
20210406,1,1,0,527131.0
20210407,1,1,0,527138.0
20210408,1,1,0,525944.0
20210409,1,1,0,526538.0
20210412,1,1,0,526275.0
20210413,1,1,0,525400.0
20210414,1,1,0,524950.0
20210415,1,1,0,524619.0
20210416,1,1,0,524719.0
20210419,1,1,0,523238.0
20210420,1,1,0,523363.0
20210421,1,1,0,523363.0
20210422,1,1,0,523644.0
20210423,1,1,0,522406.0
20210426,0,1,0,522456.0
20210427,0,1,0,523131.0
20210428,0,1,0,523063.0
20210429,0,1,0,523269.0
20210430,0,1,0,523725.0
20210503,0,1,0,523519.0
20210504,0,1,0,523719.0
20210505,0,1,0,523675.0
20210506,0,1,0,523450.0
20210507,0,1,0,523006.0
20210510,0,1,0,523219.0
20210511,0,1,1,523281.0
20210512,0,1,1,523663.0
20210513,0,1,1,523413.0
20210514,0,1,1,523669.0
20210517,0,1,1,523763.0
20210518,0,1,1,523725.0
20210519,0,1,1,523544.0
20210520,0,1,1,523638.0
20210521,0,1,1,523563.0
20210524,0,1,1,523431.0
20210525,0,1,1,523300.0
20210526,0,1,1,523588.0
20210527,0,1,1,524831.0
20210528,0,1,1,524725.0
20210601,0,1,1,524113.0
20210602,0,1,1,524325.0
20210603,0,1,1,524644.0
20210604,0,1,1,524238.0
20210607,0,1,1,524094.0
20210608,0,1,1,524213.0
20210609,0,1,1,524006.0
20210610,0,1,1,524206.0
20210611,0,1,1,524100.0
20210614,0,1,1,524531.0
20210615,0,1,1,524350.0
20210616,0,1,1,524256.0
20210617,0,1,1,523519.0
20210618,0,1,0,523306.0
20210621,0,1,0,523444.0
20210622,0,1,0,523800.0
20210623,0,1,0,524156.0
20210624,0,1,0,524044.0
20210625,0,1,0,524025.0
20210628,0,1,0,523719.0
20210629,0,1,0,523681.0
20210630,0,1,0,524288.0
20210701,0,1,0,524831.0
20210702,0,1,0,524425.0
20210706,0,1,0,523819.0
20210707,0,1,0,523813.0
20210708,0,1,0,522981.0
20210709,0,1,0,523344.0
20210712,0,1,0,523519.0
20210713,0,1,0,523800.0
20210714,0,1,0,523194.0
20210715,0,1,0,523000.0
20210716,0,1,0,523263.0
20210719,0,1,0,522644.0
20210720,0,0,0,522525.0
20210721,0,0,0,522525.0
20210722,0,0,0,522525.0
20210723,0,0,0,522525.0
20210726,0,0,0,522525.0
20210727,0,0,0,522525.0
20210728,0,0,0,522525.0
20210729,0,0,0,522525.0
20210730,0,0,0,522525.0
20210802,0,0,0,522525.0
20210803,0,0,0,522525.0
20210804,0,0,0,522525.0
20210805,0,0,0,522525.0
20210806,0,0,0,522525.0
20210809,0,0,0,522525.0
20210810,0,0,0,522525.0
20210811,0,0,0,522525.0
20210812,0,0,0,522525.0
20210813,0,0,0,522525.0
20210816,0,0,0,522525.0
20210817,0,0,0,522525.0
20210818,0,0,0,522525.0
20210819,0,0,0,522525.0
20210820,0,0,0,522525.0
20210823,0,0,0,522525.0
20210824,0,0,0,522525.0
20210825,0,0,0,522525.0
20210826,0,0,0,522525.0
20210827,0,0,0,522525.0
20210830,0,0,0,522525.0
20210831,0,0,0,522525.0
20210901,0,0,0,522525.0
20210902,0,0,0,522525.0
20210903,0,0,0,522525.0
20210907,0,0,0,522525.0
20210908,0,0,0,522525.0
20210909,0,0,0,522525.0
20210910,0,0,0,522525.0
20210913,0,0,0,522525.0
20210914,0,0,0,522525.0
20210915,0,0,0,522525.0
20210916,0,0,0,522525.0
20210917,0,0,0,522525.0
20210920,0,0,0,522525.0
20210921,0,0,0,522525.0
20210922,0,0,0,522525.0
20210923,0,0,0,522525.0
20210924,0,0,0,522525.0
20210927,0,0,0,522525.0
20210928,0,1,0,523138.0
20210929,0,1,1,524169.0
20210930,1,1,1,523494.0
20211001,1,1,1,522481.0
20211004,1,1,1,521619.0
20211005,1,1,1,522456.0
20211006,1,1,1,523300.0
20211007,1,1,1,523231.0
20211008,1,1,1,523494.0
20211011,1,1,1,524913.0
20211012,1,1,1,525694.0
20211013,1,1,1,524356.0
20211014,1,1,1,524269.0
20211015,1,1,1,524363.0
20211018,1,1,1,524444.0
20211019,1,1,1,523700.0
20211020,1,1,0,523306.0
20211021,1,1,0,523469.0
20211022,1,1,0,522819.0
20211025,1,1,0,523400.0
20211026,1,1,0,524038.0
20211027,1,1,0,523506.0
20211028,1,1,0,522263.0
20211029,1,1,0,524300.0
20211101,1,1,0,523756.0
20211102,1,1,0,524050.0
20211103,1,1,0,523650.0
20211104,1,1,0,524213.0
20211105,1,1,1,524038.0
20211108,1,1,1,522925.0
20211109,1,1,1,522438.0
20211110,1,1,1,525719.0
20211111,1,1,1,526781.0
20211112,1,1,1,526344.0
20211115,1,1,1,527131.0
20211116,1,1,1,528569.0
20211117,1,1,1,527694.0
20211118,1,1,1,527056.0
20211119,1,1,1,528094.0
20211122,1,1,1,530163.0
20211123,1,1,1,530081.0
20211124,1,1,1,531469.0
20211126,1,1,1,527844.0
20211129,1,1,1,529081.0
20211130,1,1,1,527913.0
20211201,1,1,1,527688.0
20211202,1,1,1,528219.0
20211203,1,1,1,527925.0
20211206,1,1,1,529006.0
20211207,1,1,1,529488.0
20211208,1,1,1,528481.0
20211209,1,1,1,529238.0
20211210,1,1,1,528588.0
20211213,1,1,1,529194.0
20211214,1,1,1,529813.0
20211215,1,1,1,529813.0
20211216,1,1,1,528288.0
20211217,1,1,1,529681.0
20211220,1,1,1,529781.0
20211221,1,1,1,529725.0
20211222,1,1,1,528544.0
20211223,1,1,1,528375.0
20211227,1,1,1,528850.0
20211228,1,1,1,529175.0
20211229,1,1,1,528406.0
20211230,1,1,1,528619.0
20211231,1,1,1,527700.0
20220103,1,1,1,529413.0
20220104,1,1,1,529975.0
20220105,1,1,0,529663.0
20220106,1,1,0,529769.0
20220107,1,1,0,528444.0
20220110,1,1,0,528619.0
20220111,1,1,0,528194.0
20220112,1,1,0,526275.0
20220113,1,1,0,525831.0
20220114,1,1,0,526488.0
20220118,1,1,0,528050.0
20220119,1,1,0,527381.0
20220120,1,1,0,527819.0
20220121,1,1,0,526963.0
20220124,1,0,0,527119.0
20220125,1,0,0,527325.0
20220126,1,0,0,527963.0
20220127,1,0,0,529388.0
20220128,1,0,0,529338.0
20220131,1,0,0,528100.0
20220201,1,0,0,527994.0
20220202,1,0,0,527281.0
20220203,1,0,0,525744.0
20220204,0,0,0,525556.0
20220207,0,0,0,525556.0
20220208,0,0,0,525556.0
20220209,0,0,0,525556.0
20220210,0,0,0,525556.0
20220211,0,0,0,525556.0
20220214,0,0,0,525556.0
20220215,0,0,0,525556.0
20220216,0,0,0,525556.0
20220217,0,0,0,525556.0
20220218,0,0,0,525556.0
20220222,0,0,0,525556.0
20220223,0,0,0,525556.0
20220224,0,0,0,525556.0
20220225,0,0,0,525556.0
20220228,0,0,0,525556.0
20220301,0,0,0,525556.0
20220302,1,0,0,525538.0
20220303,1,0,0,526363.0
20220304,1,0,0,528200.0
20220307,1,0,0,529000.0
20220308,1,0,1,528250.0
20220309,1,0,1,525663.0
20220310,1,0,1,527331.0
20220311,1,0,1,528688.0
20220314,1,1,1,528850.0
20220315,1,1,1,529175.0
20220316,1,1,1,528206.0
20220317,1,1,1,526706.0
20220318,1,1,1,527631.0
20220321,1,1,1,528525.0
20220322,1,1,1,528944.0
20220323,1,1,1,529750.0
20220324,1,1,1,530963.0
20220325,1,1,1,531013.0
20220328,1,1,1,532681.0
20220329,1,1,1,530956.0
20220330,1,1,1,528838.0
20220331,1,1,1,529906.0
