Date,EC,JY,BP,TY,FV,US,ES,NQ,EM,CL,NG,HO,GC,HG,SI,C_,S_,W_,SB,KC,CT,
20000616,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,-326285.0
20000619,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,-331525.0
20000620,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,-331213.0
20000621,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,-326232.0
20000622,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,-327478.0
20000623,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,-328632.0
20000626,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,-331090.0
20000627,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,-330489.0
20000628,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,-333687.0
20000629,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,-331270.0
20000630,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,-332346.0
20000703,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,-331658.0
20000705,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,-338266.0
20000706,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,-337697.0
20000707,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,-335433.0
20000710,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,1,0,-337071.0
20000711,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,1,0,-338779.0
