EC,JY,BP,TY,FV,US,ES,NQ,EM,CL,NG,HO,GC,HG,SI,C_,S_,W_,SB,KC,CT,
20050531,10550.0,-6675.0,-543.75,-14100.0,-2481.25,-25618.75,-1500.0,27620.0,105400.0,-21960.0,-10470.0,1010.6,-2790.0,-69500.0,-885750.0,4425.0,43.5,-14437.5,-1029.2,-18450.0,745.0,
20050630,12662.5,-4975.0,1350.0,-14646.88,-2481.25,-25462.5,-1500.0,26250.0,105400.0,-24160.0,-18610.0,-119.2,-2790.0,-175800.0,-885750.0,3325.0,76.5,-14437.5,-1029.2,-18187.5,745.0,
20050729,12487.5,-3075.0,3312.5,-16540.62,-2481.25,-29106.25,-1050.0,28420.0,105400.0,-20090.0,-18110.0,1565.0,-2790.0,-265850.0,-885750.0,4037.5,102.5,-15625.0,-402.0,-16350.0,745.0,
20050831,8262.5,-4500.0,318.75,-18168.75,-3668.75,-29106.25,-2637.5,27870.0,105400.0,-11720.0,17760.0,18377.6,-3120.0,-328350.0,-938250.0,3187.5,10.5,-16062.5,-133.2,-15562.5,745.0,
20050930,8262.5,-2287.5,318.75,-18168.75,-3765.62,-29106.25,-2637.5,28470.0,105400.0,-14420.0,42250.0,20607.8,300.0,-363400.0,-1224800.0,3187.5,10.5,-16062.5,1166.0,-12712.5,745.0,
20051031,8262.5,650.0,318.75,-17028.12,-2984.38,-27293.75,-3287.5,27430.0,97600.0,-19350.0,25090.0,6601.2,-240.0,-154650.0,-1190800.0,3187.5,10.5,-16987.5,1278.0,-15668.75,-1745.0,
20051130,8637.5,4112.5,-418.75,-17106.25,-3031.25,-27356.25,-4312.5,28190.0,83850.0,-19770.0,17130.0,6193.8,2940.0,132850.0,-788300.0,3125.0,2.5,-17950.0,2510.0,-15668.75,-1865.0,
20051230,5412.5,1787.5,-3375.0,-18218.75,-3437.5,-29656.25,-4125.0,27870.0,74950.0,-23490.0,-8590.0,2829.6,4960.0,422850.0,-535800.0,2862.5,-28.0,-18037.5,5030.0,-15668.75,-1865.0,
20060131,3487.5,162.5,-3375.0,-18218.75,-3706.25,-29656.25,-2687.5,29080.0,86550.0,-24960.0,-2750.0,-168.8,10620.0,889100.0,-38300.0,2850.0,-138.5,-18037.5,8770.8,-12687.5,-1865.0,
20060228,800.0,162.5,-3375.0,-18218.75,-3534.38,-29656.25,-2737.5,27890.0,100750.0,-31690.0,23270.0,-4154.6,9460.0,764100.0,-78300.0,3850.0,-138.5,-16837.5,7762.8,-17312.5,-1865.0,
20060331,800.0,162.5,-3375.0,-17531.25,-2784.38,-28281.25,-3850.0,27890.0,120050.0,-31690.0,18310.0,-5519.2,11740.0,1475350.0,779200.0,3712.5,-194.5,-18812.5,8636.4,-17312.5,-1865.0,
20060428,5000.0,1037.5,-1556.25,-16718.75,-2503.12,-25968.75,-3212.5,27045.0,143250.0,-30360.0,8960.0,764.0,18520.0,3369100.0,1834200.0,4362.5,-48.0,-18812.5,7007.2,-17312.5,-2475.0,
20060531,7150.0,1612.5,1375.0,-16062.5,-1956.25,-25343.75,-5300.0,27755.0,115400.0,-30950.0,8960.0,24.8,17970.0,4377850.0,1246700.0,4475.0,-76.0,-18375.0,7444.0,-17181.25,-2085.0,
20060630,7475.0,-1150.0,193.75,-16000.0,-1753.12,-25781.25,-5675.0,27585.0,70050.0,-28310.0,8960.0,-4246.2,9700.0,3705350.0,556650.0,3712.5,-174.0,-19612.5,6458.4,-17987.5,-3615.0,
20060731,4000.0,-1150.0,-1662.5,-16612.5,-2318.75,-26675.0,-5937.5,29040.0,23600.0,-27840.0,-2190.0,-4246.2,9700.0,4242850.0,556650.0,2612.5,-190.5,-19612.5,5837.2,-17331.25,-3675.0,
20060831,4000.0,-1150.0,-1662.5,-15800.0,-1756.25,-24081.25,-5937.5,27850.0,23600.0,-30400.0,-19520.0,-9651.2,9700.0,3992800.0,556650.0,1312.5,-312.0,-19612.5,8301.2,-19743.75,-3775.0,
20060929,4000.0,-1150.0,-1662.5,-15112.5,-1350.0,-22737.5,-4375.0,28215.0,36000.0,-25760.0,-26560.0,-5883.8,9700.0,3992800.0,556650.0,1200.0,-312.0,-19737.5,8357.2,-19875.0,-4785.0,
20061031,1750.0,-3212.5,-1662.5,-14956.25,-1303.12,-22487.5,-2487.5,29645.0,73000.0,-21580.0,-34510.0,-2250.8,9700.0,3992800.0,556650.0,4112.5,-312.0,-17737.5,8581.2,-22081.25,-4500.0,
20061130,2975.0,-3075.0,56.25,-13987.5,-709.38,-20768.75,-1500.0,30685.0,85800.0,-25980.0,-35870.0,-9377.8,9700.0,4166550.0,874150.0,7600.0,-265.5,-15812.5,8083.2,-18031.25,-6445.0,
20061229,2675.0,-4975.0,-506.25,-15365.62,-1603.12,-23287.5,-225.0,30290.0,115000.0,-26710.0,-56670.0,-9377.8,9700.0,4977800.0,284150.0,7587.5,-261.5,-16837.5,8083.2,-17318.75,-6475.0,
20070131,-1100.0,-4500.0,-93.75,-15693.75,-1821.88,-23818.75,500.0,30840.0,127100.0,-29440.0,-56670.0,-13317.4,9700.0,5669050.0,-68400.0,8275.0,-279.5,-18112.5,8027.2,-21325.0,-7570.0,
20070228,-1100.0,-6425.0,-100.0,-16993.75,-2668.75,-25962.5,-1937.5,29750.0,79050.0,-30600.0,-56670.0,-12846.6,9610.0,5275300.0,-243400.0,9850.0,-208.5,-18112.5,7786.8,-21325.0,-8500.0,
20070330,-1550.0,-6425.0,-1418.75,-16993.75,-2668.75,-25962.5,-5587.5,27735.0,33300.0,-30780.0,-56670.0,-12859.2,6230.0,5090250.0,-880950.0,7575.0,-122.5,-18112.5,7786.8,-21325.0,-8500.0,
20070430,1975.0,-6425.0,-568.75,-16993.75,-2668.75,-25962.5,-4900.0,27450.0,42900.0,-30940.0,-56670.0,-12107.4,6230.0,5706500.0,-880950.0,7000.0,-58.0,-20937.5,8470.0,-21325.0,-7240.0,
20070531,-687.5,-6425.0,-1768.75,-16900.0,-2653.12,-25743.75,-2675.0,28510.0,96300.0,-32640.0,-56670.0,-12598.8,6230.0,5304000.0,-880950.0,5862.5,39.0,-22212.5,8201.2,-24468.75,-8135.0,
20070629,-1950.0,-7000.0,-2618.75,-16228.12,-2293.75,-24368.75,-3550.0,28985.0,83000.0,-25970.0,-61660.0,-5908.2,6230.0,5098950.0,-994950.0,6325.0,99.0,-18237.5,7999.6,-24468.75,-4985.0,
20070731,-3037.5,-9262.5,-1487.5,-17121.88,-3015.62,-26512.5,-4975.0,28780.0,59650.0,-18440.0,-55840.0,-2514.6,6230.0,5098950.0,-1426000.0,7037.5,155.0,-16587.5,7904.8,-24468.75,-4200.0,
20070831,-5000.0,-9087.5,-3856.25,-17809.38,-2687.5,-26512.5,-6837.5,28395.0,13050.0,-22610.0,-48610.0,-10288.4,6230.0,4467700.0,-1658500.0,6325.0,-71.5,-9312.5,6466.0,-27368.75,-8215.0,
20070928,-1450.0,-7187.5,-3856.25,-17575.0,-2359.38,-28481.25,-9000.0,29305.0,-25000.0,-14990.0,-64280.0,-8574.8,12130.0,4408900.0,-1963550.0,5612.5,-22.0,-1137.5,6466.0,-24462.5,-8215.0,
20071031,1262.5,-8200.0,-2987.5,-16840.62,-2046.88,-27231.25,-9000.0,32075.0,-84250.0,-2120.0,-60840.0,4180.6,16660.0,3752600.0,-2029550.0,5612.5,93.5,-7687.5,6466.0,-27531.25,-8215.0,
