Date,EC,JY,BP,TY,FV,US,ES,NQ,EM,CL,NG,HO,GC,HG,SI,C_,S_,W_,SB,KC,CT,
20210702,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,-6983749.0
20210706,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,-6986235.0
20210707,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,-6985951.0
20210708,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,-6984169.0
20210709,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,-6984590.0
20210712,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,-6982902.0
20210713,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,-6984089.0
20210714,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,-6982817.0
20210715,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,-6983109.0
20210716,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,-6980896.0
20210719,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,-6981702.0
20210720,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,-6976832.0
20210721,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,-6972552.0
20210722,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,-6965494.0
20210723,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,-6966667.0
20210726,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,-6959197.0
20210727,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,-6962776.0
20210728,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,-6963304.0
20210729,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,-6963865.0
20210730,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,-6971671.0
20210802,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,-6973524.0
20210803,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,-6971741.0
20210804,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,-6970116.0
20210805,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,-6970655.0
20210806,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,-6972992.0
20210809,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,-6437755.0
20210810,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,-6498674.0
20210811,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,-6546437.0
20210812,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,-6360934.0
20210813,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,-6692579.0
20210816,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,-6696467.0
20210817,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,-6633213.0
20210818,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,-6514469.0
20210819,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,-6418314.0
20210820,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,-6359351.0
