Date,CL,EC,GC,KC,NG,S_,LH,SB,SI,TY,
20110124,0,0,0,1,0,1,0,1,0,1,202230.0
20110125,0,0,0,1,0,1,1,1,0,1,197241.0
20110126,0,0,0,1,0,1,1,1,0,1,202771.0
20110127,0,0,1,1,0,1,1,1,0,1,204222.0
20110128,0,0,1,1,0,1,1,1,0,1,204843.0
20110131,0,0,1,1,0,1,1,1,0,1,207171.0
20110201,0,0,1,1,0,1,1,1,0,1,209925.0
20110202,0,0,1,1,0,1,1,1,0,1,212748.0
20110203,0,0,1,1,0,1,1,1,0,1,207420.0
20110204,0,0,1,1,0,1,1,1,0,1,208483.0
20110207,0,0,1,1,0,1,1,1,0,1,208375.0
20110208,0,0,1,1,0,1,1,1,0,1,205149.0
20110209,0,0,1,1,0,1,1,0,0,1,206806.0
20110210,0,0,1,1,0,1,1,0,0,1,208199.0
20110211,0,0,1,1,0,1,1,0,0,1,205826.0
20110214,0,0,1,1,0,1,1,0,0,1,207020.0
20110215,0,0,0,1,0,1,1,0,0,1,204432.0
20110216,0,0,0,1,0,1,1,0,0,1,204296.0
20110217,0,0,0,1,0,1,1,0,0,1,208628.0
20110218,0,0,0,1,0,1,1,0,0,1,208383.0
20110222,0,0,0,1,0,0,1,0,0,1,206420.0
20110223,0,0,0,1,0,0,1,0,0,1,204344.0
20110224,0,0,0,1,0,0,1,0,1,1,199999.0
20110225,1,0,0,1,0,0,1,0,0,1,195632.0
20110228,1,0,0,1,0,0,1,0,1,1,197870.0
20110301,1,0,1,1,0,0,1,0,1,1,202689.0
20110302,1,0,1,1,0,0,1,0,1,1,208539.0
20110303,1,0,1,1,0,0,1,0,1,1,206610.0
20110304,1,0,1,1,0,0,1,0,1,1,213682.0
20110307,1,0,1,1,0,0,0,0,1,1,220439.0
20110308,1,0,1,1,0,0,0,0,1,1,220788.0
20110309,1,0,1,1,0,0,0,0,1,1,224624.0
20110310,1,0,1,1,0,0,0,0,1,0,210417.0
20110311,1,0,1,1,0,0,0,0,1,0,211846.0
20110314,1,0,1,1,0,0,0,0,1,0,211298.0
20110315,1,0,0,1,0,0,0,0,1,0,190522.0
20110316,1,0,0,1,0,0,0,0,1,0,193997.0
20110317,1,0,0,1,0,0,0,0,1,0,198448.0
20110318,1,0,0,1,0,0,0,0,1,0,204086.0
20110321,1,0,0,1,0,0,0,0,1,0,210341.0
20110322,1,0,0,1,0,0,0,0,1,0,212229.0
20110323,1,0,0,1,0,0,0,0,1,0,215836.0
20110324,1,0,0,1,0,0,0,0,1,0,215521.0
20110325,1,0,0,1,0,0,0,0,1,0,215116.0
20110328,1,0,0,1,0,0,0,0,1,0,211903.0
20110329,1,0,0,1,0,0,0,0,1,0,211439.0
20110330,1,0,0,1,0,0,0,0,1,0,214627.0
20110331,1,0,0,1,0,0,0,0,1,0,218587.0
20110401,1,0,0,1,0,0,0,0,1,0,217639.0
20110404,1,0,0,1,0,0,0,0,1,0,220386.0
20110405,1,0,0,1,0,0,0,0,1,0,228219.0
20110406,1,0,0,1,0,0,0,0,1,0,228567.0
20110407,1,0,0,1,0,0,0,0,1,0,233731.0
20110408,1,0,0,1,0,0,0,0,1,0,242307.0
20110411,1,0,0,1,0,0,0,0,1,0,239363.0
20110412,1,0,0,1,0,0,0,0,1,0,232701.0
20110413,1,0,0,1,0,0,0,0,1,0,236966.0
20110414,1,0,0,1,0,0,0,0,1,0,245644.0
20110415,1,0,0,1,0,0,0,0,1,0,253961.0
20110418,1,0,0,1,0,0,0,1,1,0,252304.0
20110419,1,0,0,1,0,0,0,1,1,0,260393.0
20110420,1,0,0,1,0,0,0,1,1,0,267212.0
20110421,1,0,0,1,0,0,0,1,1,0,273891.0
20110425,1,0,1,1,0,0,0,1,1,0,278212.0
20110426,1,0,1,1,0,0,0,1,1,0,269329.0
20110427,1,0,1,1,0,0,0,1,1,0,276130.0
20110428,1,0,1,1,0,0,0,1,1,0,287004.0
20110429,1,0,1,1,0,0,0,1,1,0,296419.0
20110502,1,0,1,1,0,0,0,1,1,0,285899.0
20110503,1,0,1,1,0,0,0,1,1,0,264456.0
20110504,1,0,1,1,0,0,0,1,1,1,240722.0
20110505,0,0,1,1,0,0,0,1,0,1,207404.0
20110506,0,0,1,1,0,0,1,1,0,1,208957.0
20110509,0,0,1,1,0,0,1,1,0,1,209590.0
20110510,0,0,1,1,0,0,1,1,0,1,207435.0
20110511,0,0,1,1,0,0,1,1,0,1,203811.0
20110512,0,0,1,0,0,0,1,1,0,1,202868.0
20110513,0,0,1,0,0,0,1,1,0,1,201602.0
20110516,0,0,1,0,0,0,1,1,0,1,201574.0
20110517,0,0,1,0,0,0,1,1,0,1,200412.0
20110518,0,0,1,0,0,0,1,1,0,1,201445.0
20110519,0,0,1,0,0,0,1,1,0,1,202467.0
20110520,0,0,1,0,0,0,1,1,0,1,203399.0
20110523,0,0,1,0,0,0,1,1,0,1,206335.0
20110524,0,0,1,0,0,0,1,1,0,1,207475.0
20110525,0,0,1,0,0,0,1,1,0,1,206720.0
20110526,0,0,1,0,0,0,1,1,0,1,207083.0
20110527,0,0,1,0,0,0,1,1,0,1,207767.0
20110531,0,0,1,0,0,0,1,1,0,1,207324.0
20110601,0,0,1,0,0,0,1,1,0,1,209764.0
20110602,0,0,1,0,0,0,1,1,0,1,207473.0
20110603,0,0,1,0,0,0,1,1,0,1,208361.0
20110606,0,0,1,0,0,0,1,1,0,1,209430.0
20110607,0,0,1,0,0,0,1,1,0,1,207680.0
20110608,0,0,1,0,0,0,1,0,0,1,207190.0
20110609,0,0,1,0,0,0,1,0,0,1,206477.0
20110610,0,0,1,0,0,0,1,0,0,1,205267.0
20110613,0,0,1,0,0,0,1,0,0,1,203915.0
20110614,0,0,1,0,0,0,1,0,0,1,203333.0
20110615,0,0,1,0,0,0,1,0,0,1,204459.0
20110616,0,0,1,0,0,0,1,0,0,1,205002.0
20110617,1,0,1,0,0,0,1,0,0,1,206719.0
20110620,1,0,1,0,0,0,1,0,0,1,205956.0
20110621,1,0,1,0,0,0,0,0,0,1,205224.0
20110622,1,0,1,0,0,0,0,0,0,1,204699.0
20110623,1,0,1,0,0,0,0,0,0,1,206487.0
20110624,1,0,1,0,0,0,0,0,0,1,204778.0
20110627,1,0,1,0,0,0,0,0,0,1,204549.0
20110628,1,0,1,0,0,0,0,1,0,1,201518.0
20110629,1,0,1,0,0,0,0,1,0,1,200073.0
20110630,1,0,1,0,0,0,0,1,0,1,197498.0
20110701,1,0,0,0,0,0,0,1,0,1,197373.0
20110705,1,0,0,0,0,0,0,1,0,1,196487.0
20110706,1,0,0,0,0,0,0,1,0,1,197145.0
20110707,0,0,0,0,0,0,0,1,0,1,196000.0
20110708,0,0,0,0,0,0,0,1,0,1,197071.0
20110711,0,0,0,0,0,0,0,1,0,1,197406.0
20110712,0,0,0,0,0,0,0,1,0,1,199242.0
20110713,0,0,0,0,0,0,0,1,0,1,199134.0
20110714,0,0,0,0,0,0,0,1,0,1,197409.0
20110715,0,0,0,0,0,0,0,1,0,1,197774.0
20110718,0,0,0,0,0,0,0,1,0,1,197803.0
20110719,0,0,0,0,0,0,0,1,0,1,197624.0
20110720,0,0,0,0,0,0,0,1,0,1,197453.0
20110721,0,0,0,0,0,0,0,1,0,1,197901.0
20110722,0,0,0,0,0,0,0,1,0,1,199898.0
20110725,0,0,0,0,0,0,0,1,0,1,199022.0
20110726,0,0,0,0,0,0,0,1,0,1,199653.0
20110727,0,0,1,0,0,0,0,1,0,1,199099.0
20110728,0,0,1,0,0,0,0,1,0,1,197839.0
20110729,0,0,1,0,0,0,0,1,0,1,200403.0
20110801,0,0,1,0,0,0,0,1,0,1,198966.0
20110802,0,0,1,0,0,0,0,1,0,1,201151.0
20110803,0,0,1,0,0,0,0,1,0,1,202898.0
20110804,0,0,1,0,0,0,0,1,0,1,203233.0
20110805,0,0,1,0,0,0,0,1,0,1,201280.0
20110808,0,0,1,0,1,0,0,1,0,1,208084.0
20110809,1,0,1,0,1,0,0,1,0,1,214096.0
20110810,1,0,1,0,1,0,0,1,0,1,214926.0
20110811,1,0,1,0,1,0,0,1,0,1,207437.0
20110812,0,0,1,0,1,0,0,1,0,1,206974.0
