EC,JY,BP,TY,FV,US,ES,NQ,EM,CL,NG,HO,GC,HG,SI,C_,S_,W_,SB,KC,CT,
20050831,-6506.25,1275.0,-3856.25,-18319.17,-2596.15,-25536.9,5762.5,36940.0,-79170.0,-8100.0,23150.0,28537.8,-1310.0,144700.0,185725.0,412.5,-440.5,-6112.5,2359.2,-5381.25,450.0,
20050930,-6506.25,68.75,-3856.25,-18319.17,-2596.15,-25536.9,5762.5,36940.0,-79170.0,-10800.0,47640.0,30768.0,2110.0,144700.0,79000.0,412.5,-440.5,-6112.5,3658.4,-2531.25,450.0,
20051031,-6506.25,3243.75,-3856.25,-17225.42,-1846.15,-23755.65,4987.5,36940.0,-89370.0,-15890.0,30480.0,19130.2,1570.0,287200.0,151500.0,412.5,-440.5,-6587.5,3770.4,-5037.5,-1395.0,
20051130,-6093.75,6706.25,-3856.25,-17303.55,-1893.02,-23818.15,4425.0,36940.0,-99950.0,-14810.0,18850.0,19130.2,4750.0,574700.0,554000.0,412.5,-440.5,-6587.5,5002.4,-5037.5,-1395.0,
20051230,-9225.0,1968.75,-6518.75,-18321.5,-2608.85,-25369.0,4537.5,36420.0,-109950.0,-18530.0,-8700.0,15988.6,6770.0,864700.0,806500.0,275.0,-457.5,-6712.5,7522.4,-5037.5,-1395.0,
20060131,-9962.5,1968.75,-6518.75,-18321.5,-2608.85,-25369.0,5975.0,37630.0,-116280.0,-17520.0,-9460.0,12713.0,12430.0,1330950.0,1304000.0,562.5,-537.5,-6712.5,11263.2,-5037.5,-1395.0,
20060228,-12418.75,1968.75,-6518.75,-18321.5,-2452.6,-25369.0,5925.0,36530.0,-116280.0,-24040.0,16560.0,11142.2,11270.0,1205950.0,1264000.0,1562.5,-537.5,-5075.0,10255.2,-9381.25,-1395.0,
20060331,-12418.75,1968.75,-6518.75,-17415.25,-1702.6,-23431.5,5375.0,36530.0,-118080.0,-24040.0,11600.0,10348.8,13550.0,1917200.0,2121500.0,1425.0,-585.5,-6987.5,11128.8,-9381.25,-1395.0,
20060428,-7706.25,1968.75,-3837.5,-16602.75,-1421.35,-21119.0,4537.5,36530.0,-94880.0,-23960.0,2440.0,15846.6,20330.0,3810950.0,3176500.0,2075.0,-662.5,-6987.5,9779.6,-9381.25,-1255.0,
20060531,-5556.25,981.25,-906.25,-15946.5,-874.48,-20494.0,4737.5,36530.0,-119230.0,-24550.0,2440.0,15107.4,19780.0,4819700.0,2589000.0,2187.5,-652.0,-6987.5,9779.6,-8987.5,-865.0,
20060630,-5231.25,-1150.0,-2087.5,-15884.0,-671.35,-20931.5,4362.5,37075.0,-131390.0,-21910.0,2440.0,11508.4,15630.0,4147200.0,2161800.0,1500.0,-747.5,-8175.0,8771.6,-9793.75,-1960.0,
20060731,-8450.0,-1150.0,-3793.75,-16542.62,-1322.28,-21700.85,3800.0,38530.0,-164540.0,-21440.0,-4580.0,11508.4,15630.0,3972287.5,2161800.0,687.5,-748.0,-8175.0,8452.8,-10856.25,-2010.0,
20060831,-8450.0,-1150.0,-3793.75,-15167.62,-603.53,-18825.85,3800.0,37335.0,-164540.0,-23380.0,-21600.0,10114.4,15630.0,3972287.5,2161800.0,-425.0,-869.0,-8175.0,8452.8,-10968.75,-2045.0,
20060929,-8450.0,-1150.0,-3793.75,-14480.12,-197.28,-17482.1,5962.5,37335.0,-164540.0,-23380.0,-21280.0,10114.4,15630.0,3972287.5,2161800.0,-425.0,-869.0,-8175.0,8900.8,-13568.75,-2985.0,
20061031,-9600.0,-2981.25,-3793.75,-14323.88,-1224.22,-17232.1,7850.0,39250.0,-164540.0,-22060.0,-27490.0,13978.4,15630.0,3972287.5,2161800.0,-425.0,-869.0,-9137.5,9124.8,-13568.75,-2625.0,
20061130,-9600.0,-2981.25,-3793.75,-13355.12,-1224.22,-15513.35,8837.5,40290.0,-146140.0,-26970.0,-27490.0,8699.4,15630.0,4221037.5,2161800.0,-425.0,-869.0,-7212.5,8234.8,-9068.75,-4135.0,
