Date,EC,JY,BP,TY,FV,US,ES,NQ,EM,CL,NG,HO,GC,HG,SI,C_,S_,W_,SB,KC,CT,
20000821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,495204.0
20000822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,495022.0
20000823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,494808.0
20000824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,494078.0
20000825,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,495423.0
20000828,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,495279.0
20000829,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,495643.0
20000830,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,495606.0
20000831,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,493555.0
20000901,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,493438.0
20000905,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,493018.0
20000906,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,493556.0
20000907,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,493618.0
20000908,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,495060.0
20000911,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,495306.0
20000912,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,494687.0
20000913,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,494487.0
20000914,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,494430.0
20000915,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,493994.0
20000918,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,492438.0
20000919,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,492244.0
20000920,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,492045.0
20000921,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,490953.0
20000922,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,488140.0
20000925,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,489302.0
20000926,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,489597.0
20000927,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,488740.0
20000928,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,487222.0
